pdb_file,all_contacts
sampled_2dvw_model_1_2dvw,239
sampled_2dvw_model_10_2dvw,400
sampled_2dvw_model_100_2dvw,282
sampled_2dvw_model_101_2dvw,236
sampled_2dvw_model_102_2dvw,334
sampled_2dvw_model_103_2dvw,177
sampled_2dvw_model_104_2dvw,198
sampled_2dvw_model_105_2dvw,244
sampled_2dvw_model_106_2dvw,168
sampled_2dvw_model_107_2dvw,221
sampled_2dvw_model_108_2dvw,155
sampled_2dvw_model_109_2dvw,269
sampled_2dvw_model_11_2dvw,145
sampled_2dvw_model_110_2dvw,112
sampled_2dvw_model_111_2dvw,220
sampled_2dvw_model_112_2dvw,179
sampled_2dvw_model_113_2dvw,195
sampled_2dvw_model_114_2dvw,211
sampled_2dvw_model_115_2dvw,197
sampled_2dvw_model_116_2dvw,219
sampled_2dvw_model_117_2dvw,263
sampled_2dvw_model_118_2dvw,286
sampled_2dvw_model_119_2dvw,507
sampled_2dvw_model_12_2dvw,181
sampled_2dvw_model_120_2dvw,95
sampled_2dvw_model_121_2dvw,290
sampled_2dvw_model_122_2dvw,347
sampled_2dvw_model_123_2dvw,224
sampled_2dvw_model_124_2dvw,287
sampled_2dvw_model_125_2dvw,351
sampled_2dvw_model_126_2dvw,141
sampled_2dvw_model_127_2dvw,167
sampled_2dvw_model_128_2dvw,280
sampled_2dvw_model_129_2dvw,254
sampled_2dvw_model_13_2dvw,248
sampled_2dvw_model_130_2dvw,187
sampled_2dvw_model_131_2dvw,207
sampled_2dvw_model_132_2dvw,265
sampled_2dvw_model_133_2dvw,269
sampled_2dvw_model_134_2dvw,315
sampled_2dvw_model_135_2dvw,182
sampled_2dvw_model_136_2dvw,268
sampled_2dvw_model_137_2dvw,277
sampled_2dvw_model_138_2dvw,224
sampled_2dvw_model_139_2dvw,86
sampled_2dvw_model_14_2dvw,114
sampled_2dvw_model_140_2dvw,254
sampled_2dvw_model_141_2dvw,222
sampled_2dvw_model_142_2dvw,197
sampled_2dvw_model_143_2dvw,297
sampled_2dvw_model_144_2dvw,253
sampled_2dvw_model_145_2dvw,216
sampled_2dvw_model_146_2dvw,295
sampled_2dvw_model_147_2dvw,154
sampled_2dvw_model_148_2dvw,219
sampled_2dvw_model_149_2dvw,249
sampled_2dvw_model_15_2dvw,128
sampled_2dvw_model_150_2dvw,316
sampled_2dvw_model_151_2dvw,243
sampled_2dvw_model_152_2dvw,182
sampled_2dvw_model_153_2dvw,293
sampled_2dvw_model_154_2dvw,217
sampled_2dvw_model_155_2dvw,458
sampled_2dvw_model_156_2dvw,82
sampled_2dvw_model_157_2dvw,192
sampled_2dvw_model_158_2dvw,195
sampled_2dvw_model_159_2dvw,394
sampled_2dvw_model_16_2dvw,370
sampled_2dvw_model_160_2dvw,270
sampled_2dvw_model_161_2dvw,331
sampled_2dvw_model_162_2dvw,195
sampled_2dvw_model_163_2dvw,251
sampled_2dvw_model_164_2dvw,270
sampled_2dvw_model_165_2dvw,159
sampled_2dvw_model_166_2dvw,240
sampled_2dvw_model_167_2dvw,159
sampled_2dvw_model_168_2dvw,235
sampled_2dvw_model_169_2dvw,187
sampled_2dvw_model_17_2dvw,129
sampled_2dvw_model_170_2dvw,378
sampled_2dvw_model_171_2dvw,383
sampled_2dvw_model_172_2dvw,275
sampled_2dvw_model_173_2dvw,299
sampled_2dvw_model_174_2dvw,262
sampled_2dvw_model_175_2dvw,222
sampled_2dvw_model_176_2dvw,173
sampled_2dvw_model_177_2dvw,275
sampled_2dvw_model_178_2dvw,226
sampled_2dvw_model_179_2dvw,331
sampled_2dvw_model_18_2dvw,112
sampled_2dvw_model_180_2dvw,406
sampled_2dvw_model_181_2dvw,260
sampled_2dvw_model_182_2dvw,366
sampled_2dvw_model_183_2dvw,288
sampled_2dvw_model_184_2dvw,212
sampled_2dvw_model_185_2dvw,227
sampled_2dvw_model_186_2dvw,216
sampled_2dvw_model_187_2dvw,388
sampled_2dvw_model_188_2dvw,210
sampled_2dvw_model_189_2dvw,274
sampled_2dvw_model_19_2dvw,216
sampled_2dvw_model_190_2dvw,188
sampled_2dvw_model_191_2dvw,296
sampled_2dvw_model_192_2dvw,231
sampled_2dvw_model_193_2dvw,386
sampled_2dvw_model_194_2dvw,179
sampled_2dvw_model_195_2dvw,212
sampled_2dvw_model_196_2dvw,172
sampled_2dvw_model_197_2dvw,218
sampled_2dvw_model_198_2dvw,298
sampled_2dvw_model_199_2dvw,303
sampled_2dvw_model_2_2dvw,155
sampled_2dvw_model_20_2dvw,269
sampled_2dvw_model_200_2dvw,354
sampled_2dvw_model_201_2dvw,295
sampled_2dvw_model_202_2dvw,296
sampled_2dvw_model_203_2dvw,167
sampled_2dvw_model_204_2dvw,188
sampled_2dvw_model_205_2dvw,194
sampled_2dvw_model_206_2dvw,395
sampled_2dvw_model_207_2dvw,249
sampled_2dvw_model_208_2dvw,336
sampled_2dvw_model_209_2dvw,274
sampled_2dvw_model_21_2dvw,225
sampled_2dvw_model_210_2dvw,192
sampled_2dvw_model_211_2dvw,310
sampled_2dvw_model_212_2dvw,273
sampled_2dvw_model_213_2dvw,324
sampled_2dvw_model_214_2dvw,229
sampled_2dvw_model_215_2dvw,256
sampled_2dvw_model_216_2dvw,252
sampled_2dvw_model_217_2dvw,312
sampled_2dvw_model_218_2dvw,227
sampled_2dvw_model_219_2dvw,208
sampled_2dvw_model_22_2dvw,202
sampled_2dvw_model_220_2dvw,269
sampled_2dvw_model_221_2dvw,297
sampled_2dvw_model_222_2dvw,168
sampled_2dvw_model_223_2dvw,179
sampled_2dvw_model_224_2dvw,373
sampled_2dvw_model_225_2dvw,247
sampled_2dvw_model_226_2dvw,344
sampled_2dvw_model_227_2dvw,257
sampled_2dvw_model_228_2dvw,238
sampled_2dvw_model_229_2dvw,289
sampled_2dvw_model_23_2dvw,212
sampled_2dvw_model_230_2dvw,194
sampled_2dvw_model_231_2dvw,285
sampled_2dvw_model_232_2dvw,268
sampled_2dvw_model_233_2dvw,290
sampled_2dvw_model_234_2dvw,135
sampled_2dvw_model_235_2dvw,241
sampled_2dvw_model_236_2dvw,133
sampled_2dvw_model_237_2dvw,470
sampled_2dvw_model_238_2dvw,366
sampled_2dvw_model_239_2dvw,329
sampled_2dvw_model_24_2dvw,269
sampled_2dvw_model_240_2dvw,182
