pdb_file,all_contacts
complex.0_0_0_corrected_H_0001_1wmh,272
complex.0_0_18_corrected_H_0001_1wmh,265
complex.0_0_29_corrected_H_0001_1wmh,241
complex.0_0_38_corrected_H_0001_1wmh,182
complex.0_0_49_corrected_H_0001_1wmh,195
complex.0_0_4_corrected_H_0001_1wmh,126
complex.0_10_17_corrected_H_0001_1wmh,286
complex.0_10_19_corrected_H_0001_1wmh,179
complex.0_10_28_corrected_H_0001_1wmh,213
complex.0_10_30_corrected_H_0001_1wmh,250
complex.0_10_42_corrected_H_0001_1wmh,343
complex.0_10_9_corrected_H_0001_1wmh,216
complex.0_11_26_corrected_H_0001_1wmh,295
complex.0_11_32_corrected_H_0001_1wmh,309
complex.0_11_8_corrected_H_0001_1wmh,168
complex.0_12_10_corrected_H_0001_1wmh,263
complex.0_12_37_corrected_H_0001_1wmh,285
complex.0_12_38_corrected_H_0001_1wmh,252
complex.0_12_6_corrected_H_0001_1wmh,308
complex.0_13_0_corrected_H_0001_1wmh,299
complex.0_13_22_corrected_H_0001_1wmh,229
complex.0_13_31_corrected_H_0001_1wmh,247
complex.0_13_37_corrected_H_0001_1wmh,240
complex.0_13_9_corrected_H_0001_1wmh,291
complex.0_14_20_corrected_H_0001_1wmh,349
complex.0_14_27_corrected_H_0001_1wmh,291
complex.0_14_37_corrected_H_0001_1wmh,344
complex.0_14_46_corrected_H_0001_1wmh,225
complex.0_14_4_corrected_H_0001_1wmh,277
complex.0_15_20_corrected_H_0001_1wmh,288
complex.0_15_22_corrected_H_0001_1wmh,314
complex.0_15_47_corrected_H_0001_1wmh,356
complex.0_16_14_corrected_H_0001_1wmh,276
complex.0_16_15_corrected_H_0001_1wmh,321
complex.0_16_23_corrected_H_0001_1wmh,310
complex.0_16_30_corrected_H_0001_1wmh,322
complex.0_16_34_corrected_H_0001_1wmh,365
complex.0_16_40_corrected_H_0001_1wmh,335
complex.0_16_48_corrected_H_0001_1wmh,382
complex.0_17_0_corrected_H_0001_1wmh,322
complex.0_17_29_corrected_H_0001_1wmh,367
complex.0_17_32_corrected_H_0001_1wmh,270
complex.0_17_41_corrected_H_0001_1wmh,313
complex.0_18_19_corrected_H_0001_1wmh,327
complex.0_18_31_corrected_H_0001_1wmh,344
complex.0_18_9_corrected_H_0001_1wmh,320
complex.0_1_11_corrected_H_0001_1wmh,90
complex.0_1_21_corrected_H_0001_1wmh,175
complex.0_1_39_corrected_H_0001_1wmh,122
complex.0_1_42_corrected_H_0001_1wmh,188
complex.0_2_1_corrected_H_0001_1wmh,112
complex.0_2_33_corrected_H_0001_1wmh,187
complex.0_2_34_corrected_H_0001_1wmh,203
complex.0_2_44_corrected_H_0001_1wmh,158
complex.0_2_48_corrected_H_0001_1wmh,52
complex.0_3_12_corrected_H_0001_1wmh,176
complex.0_3_13_corrected_H_0001_1wmh,158
complex.0_3_20_corrected_H_0001_1wmh,108
complex.0_3_28_corrected_H_0001_1wmh,115
complex.0_3_2_corrected_H_0001_1wmh,165
complex.0_3_31_corrected_H_0001_1wmh,168
complex.0_3_34_corrected_H_0001_1wmh,145
complex.0_3_47_corrected_H_0001_1wmh,139
complex.0_4_20_corrected_H_0001_1wmh,137
complex.0_5_0_corrected_H_0001_1wmh,195
complex.0_5_18_corrected_H_0001_1wmh,127
complex.0_5_33_corrected_H_0001_1wmh,218
complex.0_5_35_corrected_H_0001_1wmh,157
complex.0_5_3_corrected_H_0001_1wmh,148
complex.0_5_43_corrected_H_0001_1wmh,121
complex.0_5_49_corrected_H_0001_1wmh,203
complex.0_5_4_corrected_H_0001_1wmh,98
complex.0_6_12_corrected_H_0001_1wmh,112
complex.0_6_13_corrected_H_0001_1wmh,174
complex.0_6_21_corrected_H_0001_1wmh,228
complex.0_6_2_corrected_H_0001_1wmh,159
complex.0_6_40_corrected_H_0001_1wmh,199
complex.0_7_20_corrected_H_0001_1wmh,123
complex.0_7_33_corrected_H_0001_1wmh,178
complex.0_8_14_corrected_H_0001_1wmh,194
complex.0_8_42_corrected_H_0001_1wmh,215
complex.0_8_43_corrected_H_0001_1wmh,177
complex.0_8_44_corrected_H_0001_1wmh,216
complex.0_8_7_corrected_H_0001_1wmh,200
complex.0_8_9_corrected_H_0001_1wmh,153
complex.0_9_19_corrected_H_0001_1wmh,208
complex.0_9_21_corrected_H_0001_1wmh,254
complex.0_9_22_corrected_H_0001_1wmh,166
complex.0_9_24_corrected_H_0001_1wmh,227
complex.0_9_49_corrected_H_0001_1wmh,311
complex.0_9_6_corrected_H_0001_1wmh,224
complex.1_0_24_corrected_H_0001_1wmh,199
complex.1_0_37_corrected_H_0001_1wmh,228
complex.1_0_3_corrected_H_0001_1wmh,151
complex.1_0_6_corrected_H_0001_1wmh,191
complex.1_10_11_corrected_H_0001_1wmh,209
complex.1_10_25_corrected_H_0001_1wmh,209
complex.1_10_32_corrected_H_0001_1wmh,233
complex.1_10_34_corrected_H_0001_1wmh,132
