pdb_file,all_contacts
sampled_2pe6_model_1_2pe6,151
sampled_2pe6_model_10_2pe6,289
sampled_2pe6_model_100_2pe6,118
sampled_2pe6_model_101_2pe6,242
sampled_2pe6_model_102_2pe6,256
sampled_2pe6_model_103_2pe6,247
sampled_2pe6_model_104_2pe6,180
sampled_2pe6_model_105_2pe6,248
sampled_2pe6_model_106_2pe6,187
sampled_2pe6_model_107_2pe6,319
sampled_2pe6_model_108_2pe6,292
sampled_2pe6_model_109_2pe6,206
sampled_2pe6_model_11_2pe6,192
sampled_2pe6_model_110_2pe6,226
sampled_2pe6_model_111_2pe6,205
sampled_2pe6_model_112_2pe6,277
sampled_2pe6_model_113_2pe6,242
sampled_2pe6_model_114_2pe6,187
sampled_2pe6_model_115_2pe6,309
sampled_2pe6_model_116_2pe6,248
sampled_2pe6_model_117_2pe6,251
sampled_2pe6_model_118_2pe6,254
sampled_2pe6_model_119_2pe6,143
sampled_2pe6_model_12_2pe6,285
sampled_2pe6_model_120_2pe6,156
sampled_2pe6_model_121_2pe6,238
sampled_2pe6_model_122_2pe6,203
sampled_2pe6_model_123_2pe6,194
sampled_2pe6_model_124_2pe6,253
sampled_2pe6_model_125_2pe6,162
sampled_2pe6_model_126_2pe6,243
sampled_2pe6_model_127_2pe6,218
sampled_2pe6_model_128_2pe6,187
sampled_2pe6_model_129_2pe6,245
sampled_2pe6_model_13_2pe6,123
sampled_2pe6_model_130_2pe6,255
sampled_2pe6_model_131_2pe6,251
sampled_2pe6_model_132_2pe6,192
sampled_2pe6_model_133_2pe6,238
sampled_2pe6_model_134_2pe6,215
sampled_2pe6_model_135_2pe6,221
sampled_2pe6_model_136_2pe6,321
sampled_2pe6_model_137_2pe6,255
sampled_2pe6_model_138_2pe6,178
sampled_2pe6_model_139_2pe6,184
sampled_2pe6_model_14_2pe6,167
sampled_2pe6_model_140_2pe6,189
sampled_2pe6_model_141_2pe6,283
sampled_2pe6_model_142_2pe6,169
sampled_2pe6_model_143_2pe6,233
sampled_2pe6_model_144_2pe6,243
sampled_2pe6_model_145_2pe6,217
sampled_2pe6_model_146_2pe6,384
sampled_2pe6_model_147_2pe6,219
sampled_2pe6_model_148_2pe6,111
sampled_2pe6_model_149_2pe6,249
sampled_2pe6_model_15_2pe6,217
sampled_2pe6_model_150_2pe6,167
sampled_2pe6_model_151_2pe6,210
sampled_2pe6_model_152_2pe6,423
sampled_2pe6_model_153_2pe6,293
sampled_2pe6_model_154_2pe6,255
sampled_2pe6_model_155_2pe6,219
sampled_2pe6_model_156_2pe6,117
sampled_2pe6_model_157_2pe6,309
sampled_2pe6_model_158_2pe6,163
sampled_2pe6_model_159_2pe6,246
sampled_2pe6_model_16_2pe6,240
sampled_2pe6_model_160_2pe6,256
sampled_2pe6_model_161_2pe6,82
sampled_2pe6_model_162_2pe6,100
sampled_2pe6_model_163_2pe6,173
sampled_2pe6_model_164_2pe6,183
sampled_2pe6_model_165_2pe6,276
sampled_2pe6_model_166_2pe6,178
sampled_2pe6_model_167_2pe6,228
sampled_2pe6_model_168_2pe6,311
sampled_2pe6_model_169_2pe6,169
sampled_2pe6_model_17_2pe6,135
sampled_2pe6_model_170_2pe6,220
sampled_2pe6_model_171_2pe6,176
sampled_2pe6_model_172_2pe6,331
sampled_2pe6_model_173_2pe6,347
sampled_2pe6_model_174_2pe6,206
sampled_2pe6_model_175_2pe6,268
sampled_2pe6_model_176_2pe6,162
sampled_2pe6_model_177_2pe6,252
sampled_2pe6_model_178_2pe6,158
sampled_2pe6_model_179_2pe6,275
sampled_2pe6_model_18_2pe6,141
sampled_2pe6_model_180_2pe6,323
sampled_2pe6_model_181_2pe6,237
sampled_2pe6_model_182_2pe6,201
sampled_2pe6_model_183_2pe6,145
sampled_2pe6_model_184_2pe6,257
sampled_2pe6_model_185_2pe6,132
sampled_2pe6_model_186_2pe6,251
sampled_2pe6_model_187_2pe6,230
sampled_2pe6_model_188_2pe6,259
sampled_2pe6_model_189_2pe6,123
sampled_2pe6_model_19_2pe6,133
sampled_2pe6_model_190_2pe6,254
sampled_2pe6_model_191_2pe6,197
sampled_2pe6_model_192_2pe6,238
sampled_2pe6_model_193_2pe6,161
sampled_2pe6_model_194_2pe6,140
sampled_2pe6_model_195_2pe6,264
sampled_2pe6_model_196_2pe6,299
sampled_2pe6_model_197_2pe6,259
sampled_2pe6_model_198_2pe6,330
sampled_2pe6_model_199_2pe6,321
sampled_2pe6_model_2_2pe6,334
sampled_2pe6_model_20_2pe6,180
sampled_2pe6_model_200_2pe6,487
sampled_2pe6_model_201_2pe6,178
sampled_2pe6_model_202_2pe6,294
sampled_2pe6_model_203_2pe6,417
sampled_2pe6_model_204_2pe6,302
sampled_2pe6_model_205_2pe6,183
sampled_2pe6_model_206_2pe6,234
sampled_2pe6_model_207_2pe6,279
