pdb_file,all_contacts
sampled_2d5r_model_1_2d5r,276
sampled_2d5r_model_10_2d5r,280
sampled_2d5r_model_100_2d5r,280
sampled_2d5r_model_101_2d5r,211
sampled_2d5r_model_102_2d5r,265
sampled_2d5r_model_103_2d5r,239
sampled_2d5r_model_104_2d5r,133
sampled_2d5r_model_105_2d5r,236
sampled_2d5r_model_106_2d5r,226
sampled_2d5r_model_107_2d5r,206
sampled_2d5r_model_108_2d5r,385
sampled_2d5r_model_109_2d5r,233
sampled_2d5r_model_11_2d5r,263
sampled_2d5r_model_110_2d5r,304
sampled_2d5r_model_111_2d5r,282
sampled_2d5r_model_112_2d5r,240
sampled_2d5r_model_113_2d5r,294
sampled_2d5r_model_114_2d5r,255
sampled_2d5r_model_115_2d5r,222
sampled_2d5r_model_116_2d5r,261
sampled_2d5r_model_117_2d5r,361
sampled_2d5r_model_118_2d5r,252
sampled_2d5r_model_119_2d5r,393
sampled_2d5r_model_12_2d5r,475
sampled_2d5r_model_120_2d5r,247
sampled_2d5r_model_121_2d5r,254
sampled_2d5r_model_122_2d5r,186
sampled_2d5r_model_123_2d5r,240
sampled_2d5r_model_124_2d5r,261
sampled_2d5r_model_125_2d5r,254
sampled_2d5r_model_126_2d5r,211
sampled_2d5r_model_127_2d5r,294
sampled_2d5r_model_128_2d5r,228
sampled_2d5r_model_129_2d5r,401
sampled_2d5r_model_13_2d5r,271
sampled_2d5r_model_130_2d5r,218
sampled_2d5r_model_131_2d5r,259
sampled_2d5r_model_132_2d5r,250
sampled_2d5r_model_133_2d5r,283
sampled_2d5r_model_134_2d5r,362
sampled_2d5r_model_135_2d5r,256
sampled_2d5r_model_136_2d5r,258
sampled_2d5r_model_137_2d5r,222
sampled_2d5r_model_138_2d5r,525
sampled_2d5r_model_139_2d5r,279
sampled_2d5r_model_14_2d5r,194
sampled_2d5r_model_140_2d5r,204
sampled_2d5r_model_141_2d5r,322
sampled_2d5r_model_142_2d5r,372
sampled_2d5r_model_143_2d5r,356
sampled_2d5r_model_144_2d5r,275
sampled_2d5r_model_145_2d5r,260
sampled_2d5r_model_146_2d5r,236
sampled_2d5r_model_147_2d5r,314
sampled_2d5r_model_148_2d5r,255
sampled_2d5r_model_149_2d5r,249
sampled_2d5r_model_15_2d5r,211
sampled_2d5r_model_150_2d5r,247
sampled_2d5r_model_151_2d5r,162
sampled_2d5r_model_152_2d5r,267
sampled_2d5r_model_153_2d5r,205
sampled_2d5r_model_154_2d5r,252
sampled_2d5r_model_155_2d5r,259
sampled_2d5r_model_156_2d5r,220
sampled_2d5r_model_157_2d5r,428
sampled_2d5r_model_158_2d5r,389
sampled_2d5r_model_159_2d5r,304
sampled_2d5r_model_16_2d5r,203
sampled_2d5r_model_160_2d5r,235
sampled_2d5r_model_161_2d5r,396
sampled_2d5r_model_162_2d5r,298
sampled_2d5r_model_163_2d5r,225
sampled_2d5r_model_164_2d5r,269
sampled_2d5r_model_165_2d5r,363
sampled_2d5r_model_166_2d5r,279
sampled_2d5r_model_167_2d5r,300
sampled_2d5r_model_168_2d5r,265
sampled_2d5r_model_169_2d5r,214
sampled_2d5r_model_17_2d5r,327
sampled_2d5r_model_170_2d5r,257
sampled_2d5r_model_171_2d5r,231
sampled_2d5r_model_172_2d5r,209
sampled_2d5r_model_173_2d5r,250
sampled_2d5r_model_174_2d5r,266
sampled_2d5r_model_175_2d5r,209
sampled_2d5r_model_176_2d5r,287
sampled_2d5r_model_177_2d5r,184
sampled_2d5r_model_178_2d5r,226
sampled_2d5r_model_179_2d5r,377
sampled_2d5r_model_18_2d5r,209
sampled_2d5r_model_180_2d5r,329
sampled_2d5r_model_181_2d5r,263
sampled_2d5r_model_182_2d5r,233
sampled_2d5r_model_183_2d5r,224
sampled_2d5r_model_184_2d5r,424
sampled_2d5r_model_185_2d5r,185
sampled_2d5r_model_186_2d5r,336
sampled_2d5r_model_187_2d5r,195
sampled_2d5r_model_188_2d5r,342
sampled_2d5r_model_189_2d5r,269
sampled_2d5r_model_19_2d5r,278
sampled_2d5r_model_190_2d5r,213
sampled_2d5r_model_191_2d5r,179
sampled_2d5r_model_192_2d5r,229
sampled_2d5r_model_193_2d5r,207
sampled_2d5r_model_194_2d5r,234
sampled_2d5r_model_195_2d5r,220
sampled_2d5r_model_196_2d5r,323
sampled_2d5r_model_197_2d5r,306
sampled_2d5r_model_198_2d5r,208
sampled_2d5r_model_199_2d5r,281
sampled_2d5r_model_2_2d5r,332
sampled_2d5r_model_20_2d5r,224
sampled_2d5r_model_200_2d5r,311
sampled_2d5r_model_201_2d5r,182
sampled_2d5r_model_202_2d5r,296
sampled_2d5r_model_203_2d5r,450
sampled_2d5r_model_204_2d5r,219
sampled_2d5r_model_205_2d5r,260
sampled_2d5r_model_206_2d5r,242
sampled_2d5r_model_207_2d5r,225
sampled_2d5r_model_208_2d5r,237
sampled_2d5r_model_209_2d5r,230
sampled_2d5r_model_21_2d5r,221
sampled_2d5r_model_210_2d5r,338
sampled_2d5r_model_211_2d5r,127
sampled_2d5r_model_212_2d5r,345
sampled_2d5r_model_213_2d5r,335
sampled_2d5r_model_214_2d5r,262
sampled_2d5r_model_215_2d5r,147
sampled_2d5r_model_216_2d5r,449
sampled_2d5r_model_217_2d5r,225
