pdb_file,all_contacts
complex.0_0_0_corrected_H_0001_5uq2,182
complex.0_0_21_corrected_H_0001_5uq2,166
complex.0_0_36_corrected_H_0001_5uq2,347
complex.0_10_11_corrected_H_0001_5uq2,468
complex.0_10_16_corrected_H_0001_5uq2,510
complex.0_10_26_corrected_H_0001_5uq2,506
complex.0_10_2_corrected_H_0001_5uq2,588
complex.0_10_41_corrected_H_0001_5uq2,432
complex.0_11_11_corrected_H_0001_5uq2,411
complex.0_11_14_corrected_H_0001_5uq2,361
complex.0_11_39_corrected_H_0001_5uq2,463
complex.0_11_4_corrected_H_0001_5uq2,517
complex.0_11_7_corrected_H_0001_5uq2,570
complex.0_12_22_corrected_H_0001_5uq2,596
complex.0_12_28_corrected_H_0001_5uq2,425
complex.0_12_29_corrected_H_0001_5uq2,580
complex.0_12_5_corrected_H_0001_5uq2,673
complex.0_12_6_corrected_H_0001_5uq2,494
complex.0_13_10_corrected_H_0001_5uq2,598
complex.0_13_26_corrected_H_0001_5uq2,628
complex.0_13_28_corrected_H_0001_5uq2,634
complex.0_13_41_corrected_H_0001_5uq2,562
complex.0_14_10_corrected_H_0001_5uq2,664
complex.0_14_12_corrected_H_0001_5uq2,679
complex.0_14_35_corrected_H_0001_5uq2,538
complex.0_14_45_corrected_H_0001_5uq2,677
complex.0_15_19_corrected_H_0001_5uq2,569
complex.0_15_39_corrected_H_0001_5uq2,584
complex.0_15_49_corrected_H_0001_5uq2,674
complex.0_15_8_corrected_H_0001_5uq2,640
complex.0_15_9_corrected_H_0001_5uq2,560
complex.0_16_11_corrected_H_0001_5uq2,596
complex.0_16_12_corrected_H_0001_5uq2,621
complex.0_16_25_corrected_H_0001_5uq2,667
complex.0_16_28_corrected_H_0001_5uq2,645
complex.0_16_31_corrected_H_0001_5uq2,587
complex.0_16_42_corrected_H_0001_5uq2,670
complex.0_16_7_corrected_H_0001_5uq2,674
complex.0_17_0_corrected_H_0001_5uq2,678
complex.0_17_11_corrected_H_0001_5uq2,700
complex.0_17_18_corrected_H_0001_5uq2,735
complex.0_17_2_corrected_H_0001_5uq2,597
complex.0_17_36_corrected_H_0001_5uq2,621
complex.0_18_24_corrected_H_0001_5uq2,741
complex.0_18_26_corrected_H_0001_5uq2,736
complex.0_18_27_corrected_H_0001_5uq2,688
complex.0_19_2_corrected_H_0001_5uq2,691
