pdb_file,all_contacts
complex.0_0_37_corrected_H_0001_4qlp,180
complex.0_0_43_corrected_H_0001_4qlp,227
complex.0_0_4_corrected_H_0001_4qlp,231
complex.0_10_11_corrected_H_0001_4qlp,594
complex.0_10_16_corrected_H_0001_4qlp,757
complex.0_10_17_corrected_H_0001_4qlp,608
complex.0_10_37_corrected_H_0001_4qlp,730
complex.0_10_3_corrected_H_0001_4qlp,914
complex.0_10_41_corrected_H_0001_4qlp,809
complex.0_10_48_corrected_H_0001_4qlp,566
complex.0_11_1_corrected_H_0001_4qlp,935
complex.0_11_20_corrected_H_0001_4qlp,988
complex.0_12_13_corrected_H_0001_4qlp,672
complex.0_12_18_corrected_H_0001_4qlp,719
complex.0_12_19_corrected_H_0001_4qlp,825
complex.0_12_20_corrected_H_0001_4qlp,860
complex.0_12_21_corrected_H_0001_4qlp,804
complex.0_12_28_corrected_H_0001_4qlp,941
complex.0_13_14_corrected_H_0001_4qlp,702
complex.0_13_21_corrected_H_0001_4qlp,846
complex.0_13_33_corrected_H_0001_4qlp,920
complex.0_13_37_corrected_H_0001_4qlp,888
complex.0_13_49_corrected_H_0001_4qlp,690
complex.0_13_7_corrected_H_0001_4qlp,778
complex.0_13_9_corrected_H_0001_4qlp,673
complex.0_14_15_corrected_H_0001_4qlp,911
complex.0_14_27_corrected_H_0001_4qlp,867
complex.0_14_36_corrected_H_0001_4qlp,828
complex.0_14_43_corrected_H_0001_4qlp,956
complex.0_15_19_corrected_H_0001_4qlp,857
complex.0_15_27_corrected_H_0001_4qlp,966
complex.0_15_29_corrected_H_0001_4qlp,886
complex.0_15_31_corrected_H_0001_4qlp,912
complex.0_15_3_corrected_H_0001_4qlp,944
complex.0_16_20_corrected_H_0001_4qlp,928
complex.0_16_24_corrected_H_0001_4qlp,934
complex.0_16_2_corrected_H_0001_4qlp,1110
complex.0_17_16_corrected_H_0001_4qlp,965
complex.0_17_18_corrected_H_0001_4qlp,868
complex.0_17_26_corrected_H_0001_4qlp,1093
complex.0_17_27_corrected_H_0001_4qlp,1051
complex.0_17_2_corrected_H_0001_4qlp,1105
complex.0_18_16_corrected_H_0001_4qlp,1032
complex.0_18_17_corrected_H_0001_4qlp,1105
complex.0_1_11_corrected_H_0001_4qlp,396
complex.0_1_28_corrected_H_0001_4qlp,218
complex.0_1_41_corrected_H_0001_4qlp,280
complex.0_1_8_corrected_H_0001_4qlp,377
complex.0_2_11_corrected_H_0001_4qlp,195
complex.0_2_19_corrected_H_0001_4qlp,379
complex.0_2_21_corrected_H_0001_4qlp,403
complex.0_2_25_corrected_H_0001_4qlp,307
complex.0_2_28_corrected_H_0001_4qlp,301
complex.0_2_8_corrected_H_0001_4qlp,362
complex.0_3_0_corrected_H_0001_4qlp,268
complex.0_3_17_corrected_H_0001_4qlp,687
complex.0_3_21_corrected_H_0001_4qlp,325
complex.0_3_41_corrected_H_0001_4qlp,286
complex.0_3_45_corrected_H_0001_4qlp,354
complex.0_3_49_corrected_H_0001_4qlp,431
complex.0_4_11_corrected_H_0001_4qlp,461
complex.0_4_13_corrected_H_0001_4qlp,653
complex.0_4_22_corrected_H_0001_4qlp,581
complex.0_4_25_corrected_H_0001_4qlp,478
complex.0_4_41_corrected_H_0001_4qlp,344
complex.0_4_47_corrected_H_0001_4qlp,554
complex.0_5_14_corrected_H_0001_4qlp,513
complex.0_5_25_corrected_H_0001_4qlp,332
complex.0_5_33_corrected_H_0001_4qlp,664
complex.0_5_46_corrected_H_0001_4qlp,401
complex.0_5_48_corrected_H_0001_4qlp,460
complex.0_6_19_corrected_H_0001_4qlp,533
complex.0_6_43_corrected_H_0001_4qlp,447
complex.0_6_49_corrected_H_0001_4qlp,697
complex.0_6_8_corrected_H_0001_4qlp,890
