pdb_file,all_contacts
complex.0_0_20_corrected_H_0001_1wrd,237
complex.0_0_21_corrected_H_0001_1wrd,235
complex.0_0_25_corrected_H_0001_1wrd,172
complex.0_0_30_corrected_H_0001_1wrd,249
complex.0_0_36_corrected_H_0001_1wrd,108
complex.0_0_47_corrected_H_0001_1wrd,189
complex.0_0_6_corrected_H_0001_1wrd,287
complex.0_10_10_corrected_H_0001_1wrd,213
complex.0_10_13_corrected_H_0001_1wrd,213
complex.0_10_15_corrected_H_0001_1wrd,103
complex.0_10_33_corrected_H_0001_1wrd,225
complex.0_11_18_corrected_H_0001_1wrd,277
complex.0_11_31_corrected_H_0001_1wrd,293
complex.0_11_42_corrected_H_0001_1wrd,251
complex.0_11_46_corrected_H_0001_1wrd,205
complex.0_11_49_corrected_H_0001_1wrd,241
complex.0_11_6_corrected_H_0001_1wrd,146
complex.0_12_22_corrected_H_0001_1wrd,233
complex.0_12_30_corrected_H_0001_1wrd,244
complex.0_12_34_corrected_H_0001_1wrd,235
complex.0_12_39_corrected_H_0001_1wrd,234
complex.0_12_40_corrected_H_0001_1wrd,280
complex.0_12_46_corrected_H_0001_1wrd,196
complex.0_13_11_corrected_H_0001_1wrd,194
complex.0_13_17_corrected_H_0001_1wrd,398
complex.0_13_19_corrected_H_0001_1wrd,194
complex.0_13_21_corrected_H_0001_1wrd,241
complex.0_13_22_corrected_H_0001_1wrd,282
complex.0_13_35_corrected_H_0001_1wrd,322
complex.0_13_37_corrected_H_0001_1wrd,267
complex.0_13_3_corrected_H_0001_1wrd,222
complex.0_13_40_corrected_H_0001_1wrd,336
complex.0_13_47_corrected_H_0001_1wrd,305
complex.0_13_49_corrected_H_0001_1wrd,267
complex.0_13_5_corrected_H_0001_1wrd,294
complex.0_14_11_corrected_H_0001_1wrd,276
complex.0_14_13_corrected_H_0001_1wrd,245
complex.0_14_32_corrected_H_0001_1wrd,229
complex.0_14_36_corrected_H_0001_1wrd,273
complex.0_14_46_corrected_H_0001_1wrd,329
complex.0_14_49_corrected_H_0001_1wrd,224
complex.0_14_8_corrected_H_0001_1wrd,344
complex.0_15_14_corrected_H_0001_1wrd,298
complex.0_15_18_corrected_H_0001_1wrd,237
complex.0_15_1_corrected_H_0001_1wrd,255
complex.0_15_40_corrected_H_0001_1wrd,296
complex.0_16_30_corrected_H_0001_1wrd,240
complex.0_17_13_corrected_H_0001_1wrd,315
complex.0_17_15_corrected_H_0001_1wrd,254
complex.0_17_23_corrected_H_0001_1wrd,307
complex.0_17_38_corrected_H_0001_1wrd,235
complex.0_17_46_corrected_H_0001_1wrd,261
complex.0_17_49_corrected_H_0001_1wrd,323
complex.0_17_6_corrected_H_0001_1wrd,303
complex.0_17_9_corrected_H_0001_1wrd,277
complex.0_18_16_corrected_H_0001_1wrd,258
complex.0_18_29_corrected_H_0001_1wrd,243
complex.0_19_2_corrected_H_0001_1wrd,254
complex.0_1_24_corrected_H_0001_1wrd,182
complex.0_1_26_corrected_H_0001_1wrd,169
complex.0_1_30_corrected_H_0001_1wrd,174
complex.0_1_33_corrected_H_0001_1wrd,188
complex.0_1_37_corrected_H_0001_1wrd,216
complex.0_2_0_corrected_H_0001_1wrd,177
complex.0_2_15_corrected_H_0001_1wrd,298
complex.0_2_35_corrected_H_0001_1wrd,138
complex.0_2_37_corrected_H_0001_1wrd,207
complex.0_3_0_corrected_H_0001_1wrd,235
complex.0_3_1_corrected_H_0001_1wrd,204
complex.0_3_32_corrected_H_0001_1wrd,217
complex.0_3_33_corrected_H_0001_1wrd,229
complex.0_3_35_corrected_H_0001_1wrd,149
complex.0_4_16_corrected_H_0001_1wrd,214
complex.0_4_24_corrected_H_0001_1wrd,187
complex.0_4_28_corrected_H_0001_1wrd,163
complex.0_4_35_corrected_H_0001_1wrd,316
complex.0_4_36_corrected_H_0001_1wrd,305
complex.0_5_12_corrected_H_0001_1wrd,157
complex.0_5_18_corrected_H_0001_1wrd,217
complex.0_5_22_corrected_H_0001_1wrd,194
complex.0_5_24_corrected_H_0001_1wrd,190
complex.0_5_46_corrected_H_0001_1wrd,208
complex.0_5_4_corrected_H_0001_1wrd,150
complex.0_6_24_corrected_H_0001_1wrd,252
complex.0_6_27_corrected_H_0001_1wrd,184
complex.0_6_34_corrected_H_0001_1wrd,227
complex.0_6_41_corrected_H_0001_1wrd,227
complex.0_6_42_corrected_H_0001_1wrd,145
complex.0_7_14_corrected_H_0001_1wrd,175
complex.0_7_26_corrected_H_0001_1wrd,233
complex.0_7_37_corrected_H_0001_1wrd,148
complex.0_7_41_corrected_H_0001_1wrd,213
complex.0_7_47_corrected_H_0001_1wrd,260
complex.0_7_6_corrected_H_0001_1wrd,179
complex.0_8_2_corrected_H_0001_1wrd,211
complex.0_8_40_corrected_H_0001_1wrd,206
complex.0_9_11_corrected_H_0001_1wrd,276
complex.0_9_28_corrected_H_0001_1wrd,242
complex.0_9_36_corrected_H_0001_1wrd,194
complex.0_9_3_corrected_H_0001_1wrd,174
complex.0_9_5_corrected_H_0001_1wrd,178
complex.0_9_6_corrected_H_0001_1wrd,257
complex.1_0_13_corrected_H_0001_1wrd,165
complex.1_0_37_corrected_H_0001_1wrd,190
complex.1_0_40_corrected_H_0001_1wrd,284
complex.1_10_0_corrected_H_0001_1wrd,245
complex.1_10_18_corrected_H_0001_1wrd,224
complex.1_10_19_corrected_H_0001_1wrd,291
complex.1_10_34_corrected_H_0001_1wrd,224
complex.1_10_4_corrected_H_0001_1wrd,281
complex.1_11_12_corrected_H_0001_1wrd,172
complex.1_11_27_corrected_H_0001_1wrd,230
complex.1_11_2_corrected_H_0001_1wrd,274
complex.1_11_32_corrected_H_0001_1wrd,193
complex.1_11_39_corrected_H_0001_1wrd,244
complex.1_11_7_corrected_H_0001_1wrd,283
complex.1_12_15_corrected_H_0001_1wrd,213
complex.1_12_43_corrected_H_0001_1wrd,161
complex.1_12_48_corrected_H_0001_1wrd,182
complex.1_12_9_corrected_H_0001_1wrd,153
complex.1_13_1_corrected_H_0001_1wrd,332
complex.1_13_27_corrected_H_0001_1wrd,225
complex.1_13_33_corrected_H_0001_1wrd,255
complex.1_13_6_corrected_H_0001_1wrd,324
complex.1_13_9_corrected_H_0001_1wrd,268
complex.1_14_18_corrected_H_0001_1wrd,199
complex.1_14_20_corrected_H_0001_1wrd,235
complex.1_15_12_corrected_H_0001_1wrd,272
complex.1_15_32_corrected_H_0001_1wrd,241
complex.1_15_42_corrected_H_0001_1wrd,308
complex.1_16_10_corrected_H_0001_1wrd,281
complex.1_16_17_corrected_H_0001_1wrd,322
complex.1_16_38_corrected_H_0001_1wrd,272
complex.1_16_39_corrected_H_0001_1wrd,224
complex.1_16_42_corrected_H_0001_1wrd,290
complex.1_16_46_corrected_H_0001_1wrd,253
complex.1_17_20_corrected_H_0001_1wrd,310
complex.1_17_29_corrected_H_0001_1wrd,275
complex.1_17_31_corrected_H_0001_1wrd,284
complex.1_17_39_corrected_H_0001_1wrd,279
complex.1_17_43_corrected_H_0001_1wrd,238
complex.1_17_47_corrected_H_0001_1wrd,337
complex.1_18_10_corrected_H_0001_1wrd,241
complex.1_18_34_corrected_H_0001_1wrd,266
complex.1_18_39_corrected_H_0001_1wrd,254
complex.1_18_44_corrected_H_0001_1wrd,245
complex.1_18_7_corrected_H_0001_1wrd,292
complex.1_1_18_corrected_H_0001_1wrd,169
complex.1_1_1_corrected_H_0001_1wrd,221
complex.1_1_2_corrected_H_0001_1wrd,229
complex.1_1_38_corrected_H_0001_1wrd,323
complex.1_1_39_corrected_H_0001_1wrd,218
complex.1_1_45_corrected_H_0001_1wrd,203
complex.1_1_47_corrected_H_0001_1wrd,269
complex.1_1_6_corrected_H_0001_1wrd,228
complex.1_2_10_corrected_H_0001_1wrd,244
complex.1_2_17_corrected_H_0001_1wrd,228
complex.1_2_19_corrected_H_0001_1wrd,172
complex.1_2_24_corrected_H_0001_1wrd,277
complex.1_2_25_corrected_H_0001_1wrd,154
complex.1_2_39_corrected_H_0001_1wrd,200
complex.1_2_47_corrected_H_0001_1wrd,134
complex.1_3_10_corrected_H_0001_1wrd,220
complex.1_3_22_corrected_H_0001_1wrd,160
complex.1_3_42_corrected_H_0001_1wrd,357
complex.1_4_11_corrected_H_0001_1wrd,255
complex.1_4_14_corrected_H_0001_1wrd,212
complex.1_4_21_corrected_H_0001_1wrd,275
complex.1_4_23_corrected_H_0001_1wrd,179
complex.1_4_43_corrected_H_0001_1wrd,253
complex.1_4_4_corrected_H_0001_1wrd,246
complex.1_4_8_corrected_H_0001_1wrd,166
complex.1_5_0_corrected_H_0001_1wrd,180
complex.1_5_16_corrected_H_0001_1wrd,203
complex.1_5_25_corrected_H_0001_1wrd,284
complex.1_5_29_corrected_H_0001_1wrd,239
complex.1_5_31_corrected_H_0001_1wrd,254
complex.1_5_32_corrected_H_0001_1wrd,213
complex.1_5_36_corrected_H_0001_1wrd,222
complex.1_5_41_corrected_H_0001_1wrd,150
complex.1_5_44_corrected_H_0001_1wrd,216
complex.1_6_14_corrected_H_0001_1wrd,234
complex.1_6_18_corrected_H_0001_1wrd,92
complex.1_6_33_corrected_H_0001_1wrd,207
complex.1_6_43_corrected_H_0001_1wrd,277
complex.1_7_17_corrected_H_0001_1wrd,293
complex.1_7_30_corrected_H_0001_1wrd,196
complex.1_7_32_corrected_H_0001_1wrd,207
complex.1_7_45_corrected_H_0001_1wrd,262
complex.1_7_7_corrected_H_0001_1wrd,170
complex.1_8_16_corrected_H_0001_1wrd,205
complex.1_8_25_corrected_H_0001_1wrd,190
complex.1_8_26_corrected_H_0001_1wrd,259
complex.1_8_33_corrected_H_0001_1wrd,191
complex.1_8_34_corrected_H_0001_1wrd,150
complex.1_8_3_corrected_H_0001_1wrd,223
complex.1_8_41_corrected_H_0001_1wrd,242
complex.1_8_44_corrected_H_0001_1wrd,234
complex.1_9_19_corrected_H_0001_1wrd,253
