pdb_file,all_contacts
sampled_2hla_model_1_2hla,302
sampled_2hla_model_10_2hla,281
sampled_2hla_model_100_2hla,246
sampled_2hla_model_101_2hla,612
sampled_2hla_model_102_2hla,335
sampled_2hla_model_103_2hla,253
sampled_2hla_model_104_2hla,394
sampled_2hla_model_105_2hla,238
sampled_2hla_model_106_2hla,270
sampled_2hla_model_107_2hla,313
sampled_2hla_model_108_2hla,471
sampled_2hla_model_109_2hla,260
sampled_2hla_model_11_2hla,190
sampled_2hla_model_110_2hla,354
sampled_2hla_model_111_2hla,351
sampled_2hla_model_112_2hla,220
sampled_2hla_model_113_2hla,347
sampled_2hla_model_114_2hla,434
sampled_2hla_model_115_2hla,279
sampled_2hla_model_116_2hla,332
sampled_2hla_model_117_2hla,381
sampled_2hla_model_118_2hla,317
sampled_2hla_model_119_2hla,442
sampled_2hla_model_12_2hla,200
sampled_2hla_model_120_2hla,307
sampled_2hla_model_121_2hla,269
sampled_2hla_model_122_2hla,355
sampled_2hla_model_123_2hla,332
sampled_2hla_model_124_2hla,548
sampled_2hla_model_125_2hla,562
sampled_2hla_model_126_2hla,277
sampled_2hla_model_127_2hla,396
sampled_2hla_model_128_2hla,290
sampled_2hla_model_129_2hla,534
sampled_2hla_model_13_2hla,251
sampled_2hla_model_130_2hla,397
sampled_2hla_model_131_2hla,456
sampled_2hla_model_132_2hla,531
sampled_2hla_model_133_2hla,338
sampled_2hla_model_134_2hla,479
sampled_2hla_model_135_2hla,178
sampled_2hla_model_136_2hla,338
sampled_2hla_model_137_2hla,276
sampled_2hla_model_138_2hla,454
sampled_2hla_model_139_2hla,441
sampled_2hla_model_14_2hla,238
sampled_2hla_model_140_2hla,252
sampled_2hla_model_141_2hla,399
sampled_2hla_model_142_2hla,378
sampled_2hla_model_143_2hla,479
sampled_2hla_model_144_2hla,319
sampled_2hla_model_145_2hla,321
sampled_2hla_model_146_2hla,389
sampled_2hla_model_147_2hla,343
sampled_2hla_model_148_2hla,295
sampled_2hla_model_149_2hla,286
sampled_2hla_model_15_2hla,226
sampled_2hla_model_150_2hla,346
sampled_2hla_model_151_2hla,409
sampled_2hla_model_152_2hla,168
sampled_2hla_model_153_2hla,364
sampled_2hla_model_154_2hla,200
sampled_2hla_model_155_2hla,321
sampled_2hla_model_156_2hla,512
sampled_2hla_model_157_2hla,360
sampled_2hla_model_158_2hla,553
sampled_2hla_model_159_2hla,437
sampled_2hla_model_16_2hla,322
sampled_2hla_model_160_2hla,350
sampled_2hla_model_161_2hla,501
sampled_2hla_model_162_2hla,371
sampled_2hla_model_163_2hla,353
sampled_2hla_model_164_2hla,651
sampled_2hla_model_165_2hla,457
sampled_2hla_model_166_2hla,469
sampled_2hla_model_167_2hla,367
sampled_2hla_model_168_2hla,156
sampled_2hla_model_169_2hla,353
sampled_2hla_model_17_2hla,340
sampled_2hla_model_170_2hla,489
sampled_2hla_model_171_2hla,394
sampled_2hla_model_172_2hla,354
sampled_2hla_model_173_2hla,520
sampled_2hla_model_174_2hla,413
sampled_2hla_model_175_2hla,364
sampled_2hla_model_176_2hla,306
sampled_2hla_model_177_2hla,475
sampled_2hla_model_178_2hla,551
sampled_2hla_model_179_2hla,324
sampled_2hla_model_18_2hla,369
sampled_2hla_model_180_2hla,348
sampled_2hla_model_181_2hla,170
