pdb_file,all_contacts
complex.0_0_20_corrected_H_0001_1ry7,429
complex.0_0_40_corrected_H_0001_1ry7,391
complex.0_10_0_corrected_H_0001_1ry7,632
complex.0_10_32_corrected_H_0001_1ry7,736
complex.0_10_49_corrected_H_0001_1ry7,708
complex.0_10_5_corrected_H_0001_1ry7,783
complex.0_11_15_corrected_H_0001_1ry7,649
complex.0_11_16_corrected_H_0001_1ry7,685
complex.0_11_25_corrected_H_0001_1ry7,753
complex.0_11_27_corrected_H_0001_1ry7,732
complex.0_11_30_corrected_H_0001_1ry7,817
complex.0_11_34_corrected_H_0001_1ry7,783
complex.0_11_4_corrected_H_0001_1ry7,692
complex.0_12_18_corrected_H_0001_1ry7,661
complex.0_12_23_corrected_H_0001_1ry7,696
complex.0_12_36_corrected_H_0001_1ry7,748
complex.0_12_45_corrected_H_0001_1ry7,738
complex.0_12_49_corrected_H_0001_1ry7,730
complex.0_12_4_corrected_H_0001_1ry7,699
complex.0_12_6_corrected_H_0001_1ry7,654
complex.0_13_18_corrected_H_0001_1ry7,774
complex.0_13_20_corrected_H_0001_1ry7,795
complex.0_13_23_corrected_H_0001_1ry7,811
complex.0_13_29_corrected_H_0001_1ry7,814
complex.0_13_47_corrected_H_0001_1ry7,793
complex.0_14_14_corrected_H_0001_1ry7,730
complex.0_14_23_corrected_H_0001_1ry7,805
complex.0_14_31_corrected_H_0001_1ry7,859
complex.0_14_48_corrected_H_0001_1ry7,719
complex.0_14_6_corrected_H_0001_1ry7,767
complex.0_15_19_corrected_H_0001_1ry7,769
complex.0_15_35_corrected_H_0001_1ry7,936
complex.0_15_37_corrected_H_0001_1ry7,850
complex.0_16_13_corrected_H_0001_1ry7,841
complex.0_16_15_corrected_H_0001_1ry7,773
complex.0_16_1_corrected_H_0001_1ry7,882
complex.0_16_25_corrected_H_0001_1ry7,858
complex.0_16_27_corrected_H_0001_1ry7,941
complex.0_16_33_corrected_H_0001_1ry7,847
complex.0_16_36_corrected_H_0001_1ry7,909
complex.0_16_4_corrected_H_0001_1ry7,885
complex.0_17_0_corrected_H_0001_1ry7,903
complex.0_17_23_corrected_H_0001_1ry7,913
complex.0_17_45_corrected_H_0001_1ry7,939
complex.0_17_8_corrected_H_0001_1ry7,922
complex.0_18_10_corrected_H_0001_1ry7,920
complex.0_1_15_corrected_H_0001_1ry7,555
complex.0_1_36_corrected_H_0001_1ry7,383
complex.0_1_43_corrected_H_0001_1ry7,462
complex.0_1_47_corrected_H_0001_1ry7,419
complex.0_1_5_corrected_H_0001_1ry7,386
complex.0_2_20_corrected_H_0001_1ry7,534
complex.0_2_23_corrected_H_0001_1ry7,428
complex.0_2_28_corrected_H_0001_1ry7,443
complex.0_2_31_corrected_H_0001_1ry7,570
complex.0_2_38_corrected_H_0001_1ry7,554
complex.0_2_49_corrected_H_0001_1ry7,532
complex.0_2_9_corrected_H_0001_1ry7,490
complex.0_3_10_corrected_H_0001_1ry7,444
complex.0_3_22_corrected_H_0001_1ry7,634
complex.0_3_35_corrected_H_0001_1ry7,374
complex.0_3_44_corrected_H_0001_1ry7,463
complex.0_3_47_corrected_H_0001_1ry7,515
complex.0_3_49_corrected_H_0001_1ry7,468
complex.0_3_4_corrected_H_0001_1ry7,368
complex.0_3_7_corrected_H_0001_1ry7,604
complex.0_3_9_corrected_H_0001_1ry7,475
complex.0_4_12_corrected_H_0001_1ry7,495
complex.0_4_16_corrected_H_0001_1ry7,474
complex.0_4_19_corrected_H_0001_1ry7,348
complex.0_4_36_corrected_H_0001_1ry7,385
complex.0_4_37_corrected_H_0001_1ry7,646
complex.0_5_10_corrected_H_0001_1ry7,431
complex.0_5_17_corrected_H_0001_1ry7,491
complex.0_5_28_corrected_H_0001_1ry7,392
complex.0_5_31_corrected_H_0001_1ry7,478
complex.0_5_39_corrected_H_0001_1ry7,414
complex.0_6_20_corrected_H_0001_1ry7,573
complex.0_6_24_corrected_H_0001_1ry7,471
complex.0_6_49_corrected_H_0001_1ry7,679
complex.0_7_22_corrected_H_0001_1ry7,678
complex.0_7_38_corrected_H_0001_1ry7,591
complex.0_7_41_corrected_H_0001_1ry7,609
complex.0_7_42_corrected_H_0001_1ry7,565
complex.0_7_8_corrected_H_0001_1ry7,562
complex.0_7_9_corrected_H_0001_1ry7,465
complex.0_8_15_corrected_H_0001_1ry7,424
complex.0_8_1_corrected_H_0001_1ry7,715
complex.0_8_36_corrected_H_0001_1ry7,611
complex.0_9_0_corrected_H_0001_1ry7,679
complex.0_9_13_corrected_H_0001_1ry7,681
complex.0_9_20_corrected_H_0001_1ry7,776
complex.0_9_28_corrected_H_0001_1ry7,645
complex.0_9_29_corrected_H_0001_1ry7,677
complex.0_9_44_corrected_H_0001_1ry7,670
complex.1_0_35_corrected_H_0001_1ry7,240
complex.1_0_3_corrected_H_0001_1ry7,402
complex.1_0_48_corrected_H_0001_1ry7,261
complex.1_10_28_corrected_H_0001_1ry7,629
complex.1_10_39_corrected_H_0001_1ry7,649
complex.1_11_10_corrected_H_0001_1ry7,608
complex.1_11_22_corrected_H_0001_1ry7,708
complex.1_11_23_corrected_H_0001_1ry7,761
complex.1_11_37_corrected_H_0001_1ry7,668
complex.1_11_6_corrected_H_0001_1ry7,715
