pdb_file,all_contacts
complex.0_0_12_corrected_H_0001_4yii,374
complex.0_0_16_corrected_H_0001_4yii,123
complex.0_0_28_corrected_H_0001_4yii,149
complex.0_0_5_corrected_H_0001_4yii,334
complex.0_0_7_corrected_H_0001_4yii,175
complex.0_10_22_corrected_H_0001_4yii,240
complex.0_10_28_corrected_H_0001_4yii,261
complex.0_10_5_corrected_H_0001_4yii,313
complex.0_11_1_corrected_H_0001_4yii,196
complex.0_11_39_corrected_H_0001_4yii,255
complex.0_12_25_corrected_H_0001_4yii,273
complex.0_12_35_corrected_H_0001_4yii,246
complex.0_12_36_corrected_H_0001_4yii,357
complex.0_13_40_corrected_H_0001_4yii,437
complex.0_13_46_corrected_H_0001_4yii,246
complex.0_14_16_corrected_H_0001_4yii,307
complex.0_14_20_corrected_H_0001_4yii,404
complex.0_14_29_corrected_H_0001_4yii,267
complex.0_14_36_corrected_H_0001_4yii,303
complex.0_14_37_corrected_H_0001_4yii,297
complex.0_14_6_corrected_H_0001_4yii,328
complex.0_15_19_corrected_H_0001_4yii,299
complex.0_15_22_corrected_H_0001_4yii,312
complex.0_15_26_corrected_H_0001_4yii,354
complex.0_15_3_corrected_H_0001_4yii,363
complex.0_15_40_corrected_H_0001_4yii,360
complex.0_15_41_corrected_H_0001_4yii,392
complex.0_15_48_corrected_H_0001_4yii,322
complex.0_15_49_corrected_H_0001_4yii,353
complex.0_15_8_corrected_H_0001_4yii,384
complex.0_16_38_corrected_H_0001_4yii,425
complex.0_16_43_corrected_H_0001_4yii,338
complex.0_17_12_corrected_H_0001_4yii,388
complex.0_17_20_corrected_H_0001_4yii,420
complex.0_17_24_corrected_H_0001_4yii,351
complex.0_17_3_corrected_H_0001_4yii,399
complex.0_17_41_corrected_H_0001_4yii,332
complex.0_17_43_corrected_H_0001_4yii,393
complex.0_17_4_corrected_H_0001_4yii,357
complex.0_18_21_corrected_H_0001_4yii,370
complex.0_18_29_corrected_H_0001_4yii,388
complex.0_18_44_corrected_H_0001_4yii,387
complex.0_18_45_corrected_H_0001_4yii,412
complex.0_1_14_corrected_H_0001_4yii,244
complex.0_1_18_corrected_H_0001_4yii,225
complex.0_1_24_corrected_H_0001_4yii,286
complex.0_1_32_corrected_H_0001_4yii,190
complex.0_1_40_corrected_H_0001_4yii,171
complex.0_1_4_corrected_H_0001_4yii,272
complex.0_2_14_corrected_H_0001_4yii,148
complex.0_2_17_corrected_H_0001_4yii,332
complex.0_2_33_corrected_H_0001_4yii,246
complex.0_2_34_corrected_H_0001_4yii,239
complex.0_2_45_corrected_H_0001_4yii,316
complex.0_3_12_corrected_H_0001_4yii,269
complex.0_3_31_corrected_H_0001_4yii,273
complex.0_3_40_corrected_H_0001_4yii,210
complex.0_4_26_corrected_H_0001_4yii,221
complex.0_4_28_corrected_H_0001_4yii,178
complex.0_4_32_corrected_H_0001_4yii,227
complex.0_4_33_corrected_H_0001_4yii,258
complex.0_4_45_corrected_H_0001_4yii,399
complex.0_4_6_corrected_H_0001_4yii,244
complex.0_5_20_corrected_H_0001_4yii,146
complex.0_5_21_corrected_H_0001_4yii,310
complex.0_5_22_corrected_H_0001_4yii,268
complex.0_5_23_corrected_H_0001_4yii,312
complex.0_5_26_corrected_H_0001_4yii,188
complex.0_5_28_corrected_H_0001_4yii,329
complex.0_6_33_corrected_H_0001_4yii,270
complex.0_6_41_corrected_H_0001_4yii,451
complex.0_6_43_corrected_H_0001_4yii,248
complex.0_7_10_corrected_H_0001_4yii,181
complex.0_7_27_corrected_H_0001_4yii,202
complex.0_7_29_corrected_H_0001_4yii,339
complex.0_7_2_corrected_H_0001_4yii,330
complex.0_7_31_corrected_H_0001_4yii,245
complex.0_7_38_corrected_H_0001_4yii,276
complex.0_7_39_corrected_H_0001_4yii,368
complex.0_7_3_corrected_H_0001_4yii,245
complex.0_7_45_corrected_H_0001_4yii,263
complex.0_7_46_corrected_H_0001_4yii,264
complex.0_8_12_corrected_H_0001_4yii,227
complex.0_8_19_corrected_H_0001_4yii,395
complex.0_8_27_corrected_H_0001_4yii,239
complex.0_9_27_corrected_H_0001_4yii,273
complex.0_9_39_corrected_H_0001_4yii,258
complex.0_9_44_corrected_H_0001_4yii,299
complex.0_9_9_corrected_H_0001_4yii,251
complex.1_0_10_corrected_H_0001_4yii,325
complex.1_0_14_corrected_H_0001_4yii,268
complex.1_0_18_corrected_H_0001_4yii,160
complex.1_0_39_corrected_H_0001_4yii,330
complex.1_10_0_corrected_H_0001_4yii,363
complex.1_10_21_corrected_H_0001_4yii,375
complex.1_10_23_corrected_H_0001_4yii,243
complex.1_10_25_corrected_H_0001_4yii,227
complex.1_10_43_corrected_H_0001_4yii,263
complex.1_10_49_corrected_H_0001_4yii,388
complex.1_10_9_corrected_H_0001_4yii,271
complex.1_11_16_corrected_H_0001_4yii,295
complex.1_11_36_corrected_H_0001_4yii,354
complex.1_11_41_corrected_H_0001_4yii,307
complex.1_11_6_corrected_H_0001_4yii,243
complex.1_11_8_corrected_H_0001_4yii,258
complex.1_12_10_corrected_H_0001_4yii,298
complex.1_12_11_corrected_H_0001_4yii,285
complex.1_12_12_corrected_H_0001_4yii,247
complex.1_12_17_corrected_H_0001_4yii,419
complex.1_12_19_corrected_H_0001_4yii,354
complex.1_12_1_corrected_H_0001_4yii,316
complex.1_12_23_corrected_H_0001_4yii,351
complex.1_12_26_corrected_H_0001_4yii,296
complex.1_12_27_corrected_H_0001_4yii,396
complex.1_12_6_corrected_H_0001_4yii,246
complex.1_13_11_corrected_H_0001_4yii,462
complex.1_13_12_corrected_H_0001_4yii,347
complex.1_13_26_corrected_H_0001_4yii,256
complex.1_13_28_corrected_H_0001_4yii,428
complex.1_13_32_corrected_H_0001_4yii,351
complex.1_13_37_corrected_H_0001_4yii,412
complex.1_13_5_corrected_H_0001_4yii,314
complex.1_13_7_corrected_H_0001_4yii,457
complex.1_14_0_corrected_H_0001_4yii,339
complex.1_14_2_corrected_H_0001_4yii,272
complex.1_14_44_corrected_H_0001_4yii,300
complex.1_14_8_corrected_H_0001_4yii,386
complex.1_14_9_corrected_H_0001_4yii,380
complex.1_15_12_corrected_H_0001_4yii,333
complex.1_15_1_corrected_H_0001_4yii,420
complex.1_15_47_corrected_H_0001_4yii,450
complex.1_16_22_corrected_H_0001_4yii,442
complex.1_16_3_corrected_H_0001_4yii,371
complex.1_16_40_corrected_H_0001_4yii,397
complex.1_16_46_corrected_H_0001_4yii,336
complex.1_17_0_corrected_H_0001_4yii,367
complex.1_17_1_corrected_H_0001_4yii,392
complex.1_17_31_corrected_H_0001_4yii,376
complex.1_18_17_corrected_H_0001_4yii,419
complex.1_18_2_corrected_H_0001_4yii,398
complex.1_18_4_corrected_H_0001_4yii,348
complex.1_1_11_corrected_H_0001_4yii,287
complex.1_1_1_corrected_H_0001_4yii,166
complex.1_1_33_corrected_H_0001_4yii,249
complex.1_1_34_corrected_H_0001_4yii,225
complex.1_1_36_corrected_H_0001_4yii,280
complex.1_1_37_corrected_H_0001_4yii,242
complex.1_1_38_corrected_H_0001_4yii,158
complex.1_1_43_corrected_H_0001_4yii,254
