pdb_file,all_contacts
complex.0_0_18_corrected_H_0001_1xg2,269
complex.0_0_34_corrected_H_0001_1xg2,245
complex.0_0_40_corrected_H_0001_1xg2,348
complex.0_0_6_corrected_H_0001_1xg2,280
complex.0_0_8_corrected_H_0001_1xg2,359
complex.0_10_33_corrected_H_0001_1xg2,426
complex.0_10_3_corrected_H_0001_1xg2,338
complex.0_10_7_corrected_H_0001_1xg2,345
complex.0_10_8_corrected_H_0001_1xg2,380
complex.0_11_2_corrected_H_0001_1xg2,354
complex.0_11_6_corrected_H_0001_1xg2,415
complex.0_12_16_corrected_H_0001_1xg2,435
complex.0_12_22_corrected_H_0001_1xg2,345
complex.0_12_23_corrected_H_0001_1xg2,351
complex.0_12_8_corrected_H_0001_1xg2,497
complex.0_13_0_corrected_H_0001_1xg2,486
complex.0_13_16_corrected_H_0001_1xg2,419
complex.0_13_20_corrected_H_0001_1xg2,497
complex.0_13_26_corrected_H_0001_1xg2,466
complex.0_13_29_corrected_H_0001_1xg2,410
complex.0_13_35_corrected_H_0001_1xg2,380
complex.0_13_3_corrected_H_0001_1xg2,477
complex.0_13_6_corrected_H_0001_1xg2,447
complex.0_14_10_corrected_H_0001_1xg2,540
complex.0_14_12_corrected_H_0001_1xg2,490
complex.0_14_14_corrected_H_0001_1xg2,414
complex.0_14_39_corrected_H_0001_1xg2,464
complex.0_15_15_corrected_H_0001_1xg2,487
complex.0_15_3_corrected_H_0001_1xg2,464
complex.0_16_22_corrected_H_0001_1xg2,457
complex.0_16_24_corrected_H_0001_1xg2,402
complex.0_16_25_corrected_H_0001_1xg2,495
complex.0_16_30_corrected_H_0001_1xg2,556
complex.0_16_46_corrected_H_0001_1xg2,460
complex.0_17_27_corrected_H_0001_1xg2,521
complex.0_17_6_corrected_H_0001_1xg2,499
complex.0_18_12_corrected_H_0001_1xg2,512
complex.0_18_19_corrected_H_0001_1xg2,546
complex.0_18_2_corrected_H_0001_1xg2,498
complex.0_18_7_corrected_H_0001_1xg2,487
complex.0_1_17_corrected_H_0001_1xg2,393
complex.0_1_26_corrected_H_0001_1xg2,381
complex.0_1_3_corrected_H_0001_1xg2,352
complex.0_1_6_corrected_H_0001_1xg2,283
complex.0_1_9_corrected_H_0001_1xg2,298
complex.0_2_49_corrected_H_0001_1xg2,316
complex.0_3_24_corrected_H_0001_1xg2,225
complex.0_3_32_corrected_H_0001_1xg2,323
complex.0_3_37_corrected_H_0001_1xg2,430
complex.0_3_42_corrected_H_0001_1xg2,403
complex.0_3_48_corrected_H_0001_1xg2,371
complex.0_4_40_corrected_H_0001_1xg2,375
complex.0_5_23_corrected_H_0001_1xg2,278
complex.0_5_27_corrected_H_0001_1xg2,436
complex.0_5_4_corrected_H_0001_1xg2,368
complex.0_5_6_corrected_H_0001_1xg2,447
complex.0_5_8_corrected_H_0001_1xg2,431
complex.0_6_24_corrected_H_0001_1xg2,317
complex.0_6_29_corrected_H_0001_1xg2,370
complex.0_6_43_corrected_H_0001_1xg2,315
complex.0_6_47_corrected_H_0001_1xg2,403
complex.0_6_49_corrected_H_0001_1xg2,303
complex.0_6_5_corrected_H_0001_1xg2,276
complex.0_7_14_corrected_H_0001_1xg2,317
complex.0_7_19_corrected_H_0001_1xg2,371
complex.0_7_30_corrected_H_0001_1xg2,303
complex.0_7_41_corrected_H_0001_1xg2,450
complex.0_7_42_corrected_H_0001_1xg2,339
complex.0_7_45_corrected_H_0001_1xg2,391
complex.0_7_9_corrected_H_0001_1xg2,351
complex.0_8_10_corrected_H_0001_1xg2,422
complex.0_8_27_corrected_H_0001_1xg2,320
complex.0_8_41_corrected_H_0001_1xg2,401
complex.0_8_8_corrected_H_0001_1xg2,483
complex.0_9_23_corrected_H_0001_1xg2,326
complex.0_9_27_corrected_H_0001_1xg2,474
complex.0_9_29_corrected_H_0001_1xg2,302
complex.1_0_10_corrected_H_0001_1xg2,248
complex.1_0_12_corrected_H_0001_1xg2,222
complex.1_0_19_corrected_H_0001_1xg2,430
complex.1_0_24_corrected_H_0001_1xg2,308
complex.1_0_32_corrected_H_0001_1xg2,346
complex.1_0_43_corrected_H_0001_1xg2,209
complex.1_10_23_corrected_H_0001_1xg2,348
complex.1_10_34_corrected_H_0001_1xg2,463
complex.1_10_38_corrected_H_0001_1xg2,279
complex.1_10_6_corrected_H_0001_1xg2,266
complex.1_11_20_corrected_H_0001_1xg2,316
complex.1_11_22_corrected_H_0001_1xg2,379
complex.1_11_24_corrected_H_0001_1xg2,295
complex.1_12_0_corrected_H_0001_1xg2,375
complex.1_13_13_corrected_H_0001_1xg2,516
complex.1_13_24_corrected_H_0001_1xg2,415
complex.1_13_32_corrected_H_0001_1xg2,382
complex.1_14_16_corrected_H_0001_1xg2,462
complex.1_14_28_corrected_H_0001_1xg2,485
complex.1_14_35_corrected_H_0001_1xg2,376
complex.1_14_38_corrected_H_0001_1xg2,416
