pdb_file,all_contacts
complex.0_0_10_corrected_H_0001_1ugq,361
complex.0_0_33_corrected_H_0001_1ugq,215
complex.0_0_44_corrected_H_0001_1ugq,445
complex.0_0_47_corrected_H_0001_1ugq,216
complex.0_10_0_corrected_H_0001_1ugq,1482
complex.0_10_15_corrected_H_0001_1ugq,1733
complex.0_10_18_corrected_H_0001_1ugq,1676
complex.0_10_21_corrected_H_0001_1ugq,1802
complex.0_10_4_corrected_H_0001_1ugq,1642
complex.0_12_22_corrected_H_0001_1ugq,1988
complex.0_12_25_corrected_H_0001_1ugq,1668
complex.0_12_44_corrected_H_0001_1ugq,1848
complex.0_12_8_corrected_H_0001_1ugq,1893
complex.0_12_9_corrected_H_0001_1ugq,1906
complex.0_13_17_corrected_H_0001_1ugq,2160
complex.0_13_19_corrected_H_0001_1ugq,1950
complex.0_13_24_corrected_H_0001_1ugq,1940
complex.0_13_36_corrected_H_0001_1ugq,2261
complex.0_13_47_corrected_H_0001_1ugq,1966
complex.0_14_18_corrected_H_0001_1ugq,1948
complex.0_14_20_corrected_H_0001_1ugq,2087
complex.0_14_25_corrected_H_0001_1ugq,2035
complex.0_14_29_corrected_H_0001_1ugq,1883
complex.0_14_2_corrected_H_0001_1ugq,2098
complex.0_14_41_corrected_H_0001_1ugq,2192
complex.0_14_46_corrected_H_0001_1ugq,2008
complex.0_14_5_corrected_H_0001_1ugq,2119
complex.0_15_0_corrected_H_0001_1ugq,2220
complex.0_15_15_corrected_H_0001_1ugq,2179
complex.0_15_6_corrected_H_0001_1ugq,2272
complex.0_16_4_corrected_H_0001_1ugq,2166
complex.0_17_19_corrected_H_0001_1ugq,2278
complex.0_17_21_corrected_H_0001_1ugq,2230
complex.0_17_3_corrected_H_0001_1ugq,2327
complex.0_18_6_corrected_H_0001_1ugq,2109
complex.0_1_20_corrected_H_0001_1ugq,312
complex.0_1_23_corrected_H_0001_1ugq,521
complex.0_1_25_corrected_H_0001_1ugq,395
complex.0_1_35_corrected_H_0001_1ugq,518
complex.0_1_37_corrected_H_0001_1ugq,428
complex.0_1_39_corrected_H_0001_1ugq,504
complex.0_1_48_corrected_H_0001_1ugq,391
complex.0_1_8_corrected_H_0001_1ugq,516
complex.0_2_12_corrected_H_0001_1ugq,369
complex.0_2_14_corrected_H_0001_1ugq,717
complex.0_2_37_corrected_H_0001_1ugq,910
complex.0_2_3_corrected_H_0001_1ugq,765
complex.0_2_42_corrected_H_0001_1ugq,547
complex.0_2_45_corrected_H_0001_1ugq,475
complex.0_2_46_corrected_H_0001_1ugq,650
complex.0_3_30_corrected_H_0001_1ugq,737
complex.0_3_34_corrected_H_0001_1ugq,868
complex.0_3_35_corrected_H_0001_1ugq,634
complex.0_3_38_corrected_H_0001_1ugq,611
