pdb_file,all_contacts
complex.0_0_39_corrected_H_0001_1r8o,495
complex.0_0_3_corrected_H_0001_1r8o,254
complex.0_0_41_corrected_H_0001_1r8o,252
complex.0_0_48_corrected_H_0001_1r8o,264
complex.0_0_7_corrected_H_0001_1r8o,466
complex.0_10_17_corrected_H_0001_1r8o,1172
complex.0_10_22_corrected_H_0001_1r8o,1194
complex.0_10_26_corrected_H_0001_1r8o,1085
complex.0_10_49_corrected_H_0001_1r8o,1094
complex.0_10_9_corrected_H_0001_1r8o,1162
complex.0_11_15_corrected_H_0001_1r8o,1291
complex.0_11_23_corrected_H_0001_1r8o,1072
complex.0_11_36_corrected_H_0001_1r8o,1215
complex.0_11_41_corrected_H_0001_1r8o,1323
complex.0_11_44_corrected_H_0001_1r8o,1361
complex.0_11_47_corrected_H_0001_1r8o,1247
complex.0_11_4_corrected_H_0001_1r8o,1429
complex.0_12_10_corrected_H_0001_1r8o,1246
complex.0_12_15_corrected_H_0001_1r8o,1283
complex.0_12_16_corrected_H_0001_1r8o,1480
complex.0_12_22_corrected_H_0001_1r8o,1190
complex.0_13_17_corrected_H_0001_1r8o,1286
complex.0_13_21_corrected_H_0001_1r8o,1314
complex.0_13_24_corrected_H_0001_1r8o,1224
complex.0_13_29_corrected_H_0001_1r8o,1319
complex.0_13_34_corrected_H_0001_1r8o,1260
complex.0_13_35_corrected_H_0001_1r8o,1417
complex.0_14_13_corrected_H_0001_1r8o,1344
complex.0_14_17_corrected_H_0001_1r8o,1427
complex.0_14_31_corrected_H_0001_1r8o,1379
complex.0_14_40_corrected_H_0001_1r8o,1369
complex.0_14_43_corrected_H_0001_1r8o,1506
complex.0_14_4_corrected_H_0001_1r8o,1367
complex.0_15_18_corrected_H_0001_1r8o,1435
complex.0_15_20_corrected_H_0001_1r8o,1287
complex.0_15_22_corrected_H_0001_1r8o,1350
complex.0_15_34_corrected_H_0001_1r8o,1344
complex.0_15_37_corrected_H_0001_1r8o,1493
complex.0_15_4_corrected_H_0001_1r8o,1367
complex.0_16_14_corrected_H_0001_1r8o,1391
complex.0_16_17_corrected_H_0001_1r8o,1375
complex.0_16_20_corrected_H_0001_1r8o,1413
complex.0_16_21_corrected_H_0001_1r8o,1448
complex.0_16_22_corrected_H_0001_1r8o,1444
complex.0_16_8_corrected_H_0001_1r8o,1393
complex.0_17_14_corrected_H_0001_1r8o,1446
complex.0_17_2_corrected_H_0001_1r8o,1485
complex.0_17_30_corrected_H_0001_1r8o,1438
complex.0_18_3_corrected_H_0001_1r8o,1483
complex.0_18_5_corrected_H_0001_1r8o,1411
complex.0_18_9_corrected_H_0001_1r8o,1459
complex.0_1_19_corrected_H_0001_1r8o,451
complex.0_1_23_corrected_H_0001_1r8o,270
complex.0_1_35_corrected_H_0001_1r8o,344
complex.0_1_9_corrected_H_0001_1r8o,405
complex.0_2_13_corrected_H_0001_1r8o,428
complex.0_2_15_corrected_H_0001_1r8o,237
complex.0_2_23_corrected_H_0001_1r8o,410
complex.0_2_2_corrected_H_0001_1r8o,386
complex.0_2_35_corrected_H_0001_1r8o,397
complex.0_2_46_corrected_H_0001_1r8o,228
complex.0_3_13_corrected_H_0001_1r8o,650
complex.0_3_4_corrected_H_0001_1r8o,616
complex.0_4_11_corrected_H_0001_1r8o,479
complex.0_4_38_corrected_H_0001_1r8o,579
complex.0_5_49_corrected_H_0001_1r8o,721
complex.0_5_9_corrected_H_0001_1r8o,674
complex.0_6_13_corrected_H_0001_1r8o,788
complex.0_6_19_corrected_H_0001_1r8o,817
complex.0_6_22_corrected_H_0001_1r8o,652
complex.0_6_47_corrected_H_0001_1r8o,685
complex.0_6_4_corrected_H_0001_1r8o,743
complex.0_7_12_corrected_H_0001_1r8o,806
complex.0_8_16_corrected_H_0001_1r8o,1014
complex.0_8_20_corrected_H_0001_1r8o,1075
complex.0_8_26_corrected_H_0001_1r8o,788
complex.0_8_28_corrected_H_0001_1r8o,939
complex.0_8_38_corrected_H_0001_1r8o,1030
complex.0_8_42_corrected_H_0001_1r8o,637
complex.0_8_44_corrected_H_0001_1r8o,1036
complex.0_8_9_corrected_H_0001_1r8o,1139
complex.0_9_19_corrected_H_0001_1r8o,1247
complex.0_9_35_corrected_H_0001_1r8o,1097
complex.0_9_37_corrected_H_0001_1r8o,916
complex.1_0_11_corrected_H_0001_1r8o,159
complex.1_0_14_corrected_H_0001_1r8o,362
complex.1_0_20_corrected_H_0001_1r8o,238
complex.1_0_25_corrected_H_0001_1r8o,223
complex.1_0_28_corrected_H_0001_1r8o,267
complex.1_0_29_corrected_H_0001_1r8o,249
complex.1_0_5_corrected_H_0001_1r8o,295
complex.1_10_19_corrected_H_0001_1r8o,1380
complex.1_11_14_corrected_H_0001_1r8o,1224
complex.1_11_37_corrected_H_0001_1r8o,1255
complex.1_12_20_corrected_H_0001_1r8o,1152
complex.1_12_21_corrected_H_0001_1r8o,1298
complex.1_12_31_corrected_H_0001_1r8o,1349
complex.1_12_33_corrected_H_0001_1r8o,1279
complex.1_13_43_corrected_H_0001_1r8o,1354
complex.1_14_0_corrected_H_0001_1r8o,1409
complex.1_14_11_corrected_H_0001_1r8o,1343
complex.1_14_18_corrected_H_0001_1r8o,1295
