pdb_file,all_contacts
complex.0_0_0_corrected_H_0001_8enf,264
complex.0_0_10_corrected_H_0001_8enf,173
complex.0_0_28_corrected_H_0001_8enf,220
complex.0_0_31_corrected_H_0001_8enf,221
complex.0_0_38_corrected_H_0001_8enf,573
complex.0_0_8_corrected_H_0001_8enf,330
complex.0_10_41_corrected_H_0001_8enf,801
complex.0_10_47_corrected_H_0001_8enf,693
complex.0_10_8_corrected_H_0001_8enf,726
complex.0_11_11_corrected_H_0001_8enf,830
complex.0_11_15_corrected_H_0001_8enf,818
complex.0_11_19_corrected_H_0001_8enf,667
complex.0_11_39_corrected_H_0001_8enf,824
complex.0_11_7_corrected_H_0001_8enf,773
complex.0_12_30_corrected_H_0001_8enf,981
complex.0_12_33_corrected_H_0001_8enf,909
complex.0_12_3_corrected_H_0001_8enf,909
complex.0_12_46_corrected_H_0001_8enf,814
complex.0_13_16_corrected_H_0001_8enf,822
complex.0_13_29_corrected_H_0001_8enf,798
complex.0_13_32_corrected_H_0001_8enf,761
complex.0_13_34_corrected_H_0001_8enf,613
complex.0_14_11_corrected_H_0001_8enf,968
complex.0_14_12_corrected_H_0001_8enf,892
complex.0_14_17_corrected_H_0001_8enf,826
complex.0_14_1_corrected_H_0001_8enf,853
complex.0_14_21_corrected_H_0001_8enf,844
complex.0_14_35_corrected_H_0001_8enf,905
complex.0_14_45_corrected_H_0001_8enf,855
complex.0_15_15_corrected_H_0001_8enf,946
complex.0_15_35_corrected_H_0001_8enf,906
complex.0_16_13_corrected_H_0001_8enf,918
complex.0_16_16_corrected_H_0001_8enf,916
complex.0_16_19_corrected_H_0001_8enf,976
complex.0_16_24_corrected_H_0001_8enf,919
complex.0_16_2_corrected_H_0001_8enf,891
complex.0_17_12_corrected_H_0001_8enf,882
complex.0_17_21_corrected_H_0001_8enf,927
complex.0_17_23_corrected_H_0001_8enf,900
complex.0_17_24_corrected_H_0001_8enf,927
complex.0_17_33_corrected_H_0001_8enf,934
complex.0_17_7_corrected_H_0001_8enf,1026
complex.0_1_10_corrected_H_0001_8enf,343
complex.0_1_22_corrected_H_0001_8enf,330
complex.0_1_49_corrected_H_0001_8enf,190
complex.0_1_7_corrected_H_0001_8enf,214
complex.0_2_28_corrected_H_0001_8enf,519
complex.0_2_29_corrected_H_0001_8enf,365
complex.0_2_37_corrected_H_0001_8enf,409
complex.0_2_8_corrected_H_0001_8enf,307
complex.0_3_0_corrected_H_0001_8enf,321
complex.0_3_34_corrected_H_0001_8enf,405
complex.0_4_0_corrected_H_0001_8enf,638
complex.0_4_13_corrected_H_0001_8enf,440
complex.0_4_22_corrected_H_0001_8enf,458
complex.0_4_39_corrected_H_0001_8enf,457
complex.0_4_40_corrected_H_0001_8enf,470
complex.0_4_43_corrected_H_0001_8enf,361
complex.0_6_19_corrected_H_0001_8enf,599
complex.0_6_30_corrected_H_0001_8enf,531
complex.0_6_38_corrected_H_0001_8enf,508
complex.0_6_3_corrected_H_0001_8enf,470
complex.0_6_48_corrected_H_0001_8enf,421
complex.0_7_18_corrected_H_0001_8enf,491
complex.0_7_46_corrected_H_0001_8enf,614
complex.0_7_6_corrected_H_0001_8enf,412
complex.0_8_10_corrected_H_0001_8enf,424
complex.0_8_12_corrected_H_0001_8enf,643
complex.0_8_20_corrected_H_0001_8enf,754
complex.0_8_35_corrected_H_0001_8enf,769
complex.0_8_43_corrected_H_0001_8enf,685
complex.0_8_46_corrected_H_0001_8enf,643
complex.0_8_4_corrected_H_0001_8enf,523
complex.0_9_15_corrected_H_0001_8enf,680
complex.0_9_41_corrected_H_0001_8enf,736
complex.0_9_4_corrected_H_0001_8enf,491
complex.0_9_6_corrected_H_0001_8enf,754
complex.1_0_26_corrected_H_0001_8enf,296
complex.1_0_45_corrected_H_0001_8enf,269
complex.1_10_11_corrected_H_0001_8enf,706
complex.1_10_19_corrected_H_0001_8enf,690
complex.1_10_23_corrected_H_0001_8enf,713
complex.1_10_26_corrected_H_0001_8enf,682
complex.1_10_28_corrected_H_0001_8enf,779
complex.1_10_29_corrected_H_0001_8enf,756
complex.1_10_40_corrected_H_0001_8enf,803
complex.1_11_0_corrected_H_0001_8enf,910
complex.1_11_18_corrected_H_0001_8enf,751
complex.1_11_33_corrected_H_0001_8enf,797
complex.1_11_3_corrected_H_0001_8enf,785
complex.1_11_49_corrected_H_0001_8enf,706
complex.1_12_16_corrected_H_0001_8enf,639
complex.1_12_17_corrected_H_0001_8enf,876
complex.1_12_22_corrected_H_0001_8enf,950
complex.1_12_35_corrected_H_0001_8enf,796
complex.1_12_42_corrected_H_0001_8enf,795
complex.1_12_48_corrected_H_0001_8enf,846
complex.1_12_4_corrected_H_0001_8enf,920
complex.1_12_5_corrected_H_0001_8enf,778
complex.1_13_10_corrected_H_0001_8enf,951
complex.1_13_22_corrected_H_0001_8enf,933
complex.1_13_31_corrected_H_0001_8enf,878
complex.1_13_37_corrected_H_0001_8enf,885
complex.1_13_45_corrected_H_0001_8enf,789
complex.1_13_5_corrected_H_0001_8enf,889
complex.1_14_15_corrected_H_0001_8enf,881
complex.1_14_39_corrected_H_0001_8enf,771
complex.1_14_43_corrected_H_0001_8enf,859
complex.1_15_14_corrected_H_0001_8enf,901
complex.1_15_17_corrected_H_0001_8enf,947
complex.1_15_20_corrected_H_0001_8enf,945
complex.1_15_21_corrected_H_0001_8enf,968
complex.1_15_23_corrected_H_0001_8enf,881
complex.1_15_29_corrected_H_0001_8enf,872
complex.1_15_33_corrected_H_0001_8enf,905
complex.1_15_41_corrected_H_0001_8enf,871
complex.1_15_7_corrected_H_0001_8enf,927
complex.1_16_15_corrected_H_0001_8enf,901
complex.1_16_22_corrected_H_0001_8enf,936
complex.1_16_33_corrected_H_0001_8enf,941
complex.1_16_41_corrected_H_0001_8enf,860
complex.1_16_6_corrected_H_0001_8enf,959
complex.1_17_30_corrected_H_0001_8enf,1019
complex.1_18_10_corrected_H_0001_8enf,1055
complex.1_18_1_corrected_H_0001_8enf,918
complex.1_18_8_corrected_H_0001_8enf,975
complex.1_1_11_corrected_H_0001_8enf,419
complex.1_1_29_corrected_H_0001_8enf,316
complex.1_1_2_corrected_H_0001_8enf,278
complex.1_1_30_corrected_H_0001_8enf,331
complex.1_1_35_corrected_H_0001_8enf,442
complex.1_1_36_corrected_H_0001_8enf,320
complex.1_1_40_corrected_H_0001_8enf,285
complex.1_1_47_corrected_H_0001_8enf,384
complex.1_2_31_corrected_H_0001_8enf,576
complex.1_2_36_corrected_H_0001_8enf,423
complex.1_3_23_corrected_H_0001_8enf,343
complex.1_3_31_corrected_H_0001_8enf,277
complex.1_3_33_corrected_H_0001_8enf,331
complex.1_3_39_corrected_H_0001_8enf,463
complex.1_3_45_corrected_H_0001_8enf,502
complex.1_4_14_corrected_H_0001_8enf,294
complex.1_4_17_corrected_H_0001_8enf,669
complex.1_4_21_corrected_H_0001_8enf,536
complex.1_4_23_corrected_H_0001_8enf,500
complex.1_4_3_corrected_H_0001_8enf,239
complex.1_4_41_corrected_H_0001_8enf,402
complex.1_4_42_corrected_H_0001_8enf,548
complex.1_4_8_corrected_H_0001_8enf,405
complex.1_5_11_corrected_H_0001_8enf,439
complex.1_5_1_corrected_H_0001_8enf,382
complex.1_5_45_corrected_H_0001_8enf,477
complex.1_5_46_corrected_H_0001_8enf,403
complex.1_5_48_corrected_H_0001_8enf,546
complex.1_7_0_corrected_H_0001_8enf,515
complex.1_7_10_corrected_H_0001_8enf,761
complex.1_7_19_corrected_H_0001_8enf,550
complex.1_7_26_corrected_H_0001_8enf,498
complex.1_7_39_corrected_H_0001_8enf,622
complex.1_7_44_corrected_H_0001_8enf,618
complex.1_8_14_corrected_H_0001_8enf,637
complex.1_8_17_corrected_H_0001_8enf,784
complex.1_8_23_corrected_H_0001_8enf,564
complex.1_8_25_corrected_H_0001_8enf,607
complex.1_8_32_corrected_H_0001_8enf,605
complex.1_8_36_corrected_H_0001_8enf,525
complex.1_8_38_corrected_H_0001_8enf,557
complex.1_8_40_corrected_H_0001_8enf,673
complex.1_8_44_corrected_H_0001_8enf,646
complex.1_9_29_corrected_H_0001_8enf,606
