pdb_file,all_contacts
complex.0_0_26_corrected_H_0001_4hwi,232
complex.0_0_27_corrected_H_0001_4hwi,293
complex.0_0_8_corrected_H_0001_4hwi,234
complex.0_10_17_corrected_H_0001_4hwi,285
complex.0_10_22_corrected_H_0001_4hwi,243
complex.0_10_28_corrected_H_0001_4hwi,274
complex.0_10_39_corrected_H_0001_4hwi,267
complex.0_10_6_corrected_H_0001_4hwi,299
complex.0_10_7_corrected_H_0001_4hwi,213
complex.0_11_28_corrected_H_0001_4hwi,285
complex.0_11_38_corrected_H_0001_4hwi,196
complex.0_11_3_corrected_H_0001_4hwi,301
complex.0_11_42_corrected_H_0001_4hwi,335
complex.0_11_43_corrected_H_0001_4hwi,276
complex.0_11_45_corrected_H_0001_4hwi,327
complex.0_11_49_corrected_H_0001_4hwi,398
complex.0_12_0_corrected_H_0001_4hwi,257
complex.0_12_10_corrected_H_0001_4hwi,310
complex.0_12_13_corrected_H_0001_4hwi,243
complex.0_12_26_corrected_H_0001_4hwi,356
complex.0_12_9_corrected_H_0001_4hwi,293
complex.0_13_16_corrected_H_0001_4hwi,312
complex.0_13_33_corrected_H_0001_4hwi,280
complex.0_13_43_corrected_H_0001_4hwi,257
complex.0_14_1_corrected_H_0001_4hwi,208
complex.0_14_24_corrected_H_0001_4hwi,295
complex.0_14_39_corrected_H_0001_4hwi,355
complex.0_15_43_corrected_H_0001_4hwi,320
complex.0_15_47_corrected_H_0001_4hwi,239
complex.0_15_9_corrected_H_0001_4hwi,346
complex.0_16_13_corrected_H_0001_4hwi,343
complex.0_16_18_corrected_H_0001_4hwi,368
complex.0_16_31_corrected_H_0001_4hwi,268
complex.0_16_36_corrected_H_0001_4hwi,302
complex.0_16_42_corrected_H_0001_4hwi,369
complex.0_16_48_corrected_H_0001_4hwi,321
complex.0_16_6_corrected_H_0001_4hwi,358
complex.0_17_27_corrected_H_0001_4hwi,326
complex.0_17_6_corrected_H_0001_4hwi,287
complex.0_18_18_corrected_H_0001_4hwi,325
complex.0_18_19_corrected_H_0001_4hwi,332
complex.0_18_21_corrected_H_0001_4hwi,294
complex.0_18_28_corrected_H_0001_4hwi,334
complex.0_1_16_corrected_H_0001_4hwi,338
complex.0_1_22_corrected_H_0001_4hwi,168
complex.0_2_29_corrected_H_0001_4hwi,144
complex.0_2_32_corrected_H_0001_4hwi,207
complex.0_2_42_corrected_H_0001_4hwi,89
complex.0_2_46_corrected_H_0001_4hwi,340
complex.0_3_11_corrected_H_0001_4hwi,278
complex.0_3_16_corrected_H_0001_4hwi,325
complex.0_3_17_corrected_H_0001_4hwi,208
complex.0_3_23_corrected_H_0001_4hwi,224
complex.0_4_0_corrected_H_0001_4hwi,245
complex.0_4_30_corrected_H_0001_4hwi,150
complex.0_4_36_corrected_H_0001_4hwi,293
complex.0_5_16_corrected_H_0001_4hwi,239
complex.0_5_18_corrected_H_0001_4hwi,164
complex.0_5_20_corrected_H_0001_4hwi,173
complex.0_5_21_corrected_H_0001_4hwi,209
complex.0_5_29_corrected_H_0001_4hwi,155
complex.0_5_48_corrected_H_0001_4hwi,259
complex.0_5_6_corrected_H_0001_4hwi,194
complex.0_6_18_corrected_H_0001_4hwi,243
complex.0_6_25_corrected_H_0001_4hwi,250
complex.0_7_11_corrected_H_0001_4hwi,277
complex.0_7_15_corrected_H_0001_4hwi,283
complex.0_7_19_corrected_H_0001_4hwi,258
complex.0_7_20_corrected_H_0001_4hwi,209
complex.0_7_22_corrected_H_0001_4hwi,341
complex.0_7_23_corrected_H_0001_4hwi,338
complex.0_7_28_corrected_H_0001_4hwi,287
complex.0_7_29_corrected_H_0001_4hwi,318
complex.0_7_40_corrected_H_0001_4hwi,289
complex.0_7_41_corrected_H_0001_4hwi,269
complex.0_7_48_corrected_H_0001_4hwi,214
complex.0_7_7_corrected_H_0001_4hwi,192
complex.0_8_10_corrected_H_0001_4hwi,321
complex.0_8_12_corrected_H_0001_4hwi,284
complex.0_8_13_corrected_H_0001_4hwi,274
complex.0_8_15_corrected_H_0001_4hwi,338
complex.0_8_18_corrected_H_0001_4hwi,317
complex.0_8_33_corrected_H_0001_4hwi,151
complex.0_8_40_corrected_H_0001_4hwi,314
complex.0_8_9_corrected_H_0001_4hwi,264
complex.0_9_10_corrected_H_0001_4hwi,202
complex.0_9_22_corrected_H_0001_4hwi,299
complex.0_9_37_corrected_H_0001_4hwi,302
complex.1_0_0_corrected_H_0001_4hwi,255
complex.1_0_24_corrected_H_0001_4hwi,285
complex.1_0_30_corrected_H_0001_4hwi,300
complex.1_0_7_corrected_H_0001_4hwi,150
complex.1_10_14_corrected_H_0001_4hwi,223
complex.1_10_19_corrected_H_0001_4hwi,290
complex.1_10_31_corrected_H_0001_4hwi,278
complex.1_10_38_corrected_H_0001_4hwi,204
complex.1_10_4_corrected_H_0001_4hwi,304
complex.1_11_37_corrected_H_0001_4hwi,219
complex.1_11_39_corrected_H_0001_4hwi,248
complex.1_11_44_corrected_H_0001_4hwi,218
complex.1_11_4_corrected_H_0001_4hwi,357
complex.1_12_24_corrected_H_0001_4hwi,305
complex.1_12_27_corrected_H_0001_4hwi,386
complex.1_12_29_corrected_H_0001_4hwi,296
complex.1_12_45_corrected_H_0001_4hwi,321
complex.1_12_4_corrected_H_0001_4hwi,251
