pdb_file,all_contacts
sampled_3qc8_model_1_3qc8,144
sampled_3qc8_model_10_3qc8,457
sampled_3qc8_model_100_3qc8,281
sampled_3qc8_model_101_3qc8,285
sampled_3qc8_model_102_3qc8,346
sampled_3qc8_model_103_3qc8,298
sampled_3qc8_model_104_3qc8,306
sampled_3qc8_model_105_3qc8,346
sampled_3qc8_model_106_3qc8,338
sampled_3qc8_model_107_3qc8,363
sampled_3qc8_model_108_3qc8,265
sampled_3qc8_model_109_3qc8,231
sampled_3qc8_model_11_3qc8,182
sampled_3qc8_model_110_3qc8,385
sampled_3qc8_model_111_3qc8,218
sampled_3qc8_model_112_3qc8,356
sampled_3qc8_model_113_3qc8,218
sampled_3qc8_model_114_3qc8,161
sampled_3qc8_model_115_3qc8,270
sampled_3qc8_model_116_3qc8,165
sampled_3qc8_model_117_3qc8,320
sampled_3qc8_model_118_3qc8,204
sampled_3qc8_model_119_3qc8,172
sampled_3qc8_model_12_3qc8,224
sampled_3qc8_model_120_3qc8,252
sampled_3qc8_model_121_3qc8,365
sampled_3qc8_model_122_3qc8,343
sampled_3qc8_model_123_3qc8,248
sampled_3qc8_model_124_3qc8,284
sampled_3qc8_model_125_3qc8,366
sampled_3qc8_model_126_3qc8,440
sampled_3qc8_model_127_3qc8,262
sampled_3qc8_model_128_3qc8,214
sampled_3qc8_model_129_3qc8,274
sampled_3qc8_model_13_3qc8,257
sampled_3qc8_model_130_3qc8,347
sampled_3qc8_model_131_3qc8,390
sampled_3qc8_model_132_3qc8,234
sampled_3qc8_model_133_3qc8,229
sampled_3qc8_model_134_3qc8,329
sampled_3qc8_model_135_3qc8,299
sampled_3qc8_model_136_3qc8,330
sampled_3qc8_model_137_3qc8,267
sampled_3qc8_model_138_3qc8,377
sampled_3qc8_model_139_3qc8,252
sampled_3qc8_model_14_3qc8,226
sampled_3qc8_model_140_3qc8,289
sampled_3qc8_model_141_3qc8,199
sampled_3qc8_model_142_3qc8,147
sampled_3qc8_model_143_3qc8,197
sampled_3qc8_model_144_3qc8,291
sampled_3qc8_model_145_3qc8,320
sampled_3qc8_model_146_3qc8,293
sampled_3qc8_model_147_3qc8,351
sampled_3qc8_model_148_3qc8,294
sampled_3qc8_model_149_3qc8,271
sampled_3qc8_model_15_3qc8,229
sampled_3qc8_model_150_3qc8,257
sampled_3qc8_model_151_3qc8,180
sampled_3qc8_model_152_3qc8,289
sampled_3qc8_model_153_3qc8,245
sampled_3qc8_model_154_3qc8,211
sampled_3qc8_model_155_3qc8,242
sampled_3qc8_model_156_3qc8,191
sampled_3qc8_model_157_3qc8,269
sampled_3qc8_model_158_3qc8,357
sampled_3qc8_model_159_3qc8,341
sampled_3qc8_model_16_3qc8,211
sampled_3qc8_model_160_3qc8,304
sampled_3qc8_model_161_3qc8,409
sampled_3qc8_model_162_3qc8,292
sampled_3qc8_model_163_3qc8,272
sampled_3qc8_model_164_3qc8,338
sampled_3qc8_model_165_3qc8,198
sampled_3qc8_model_166_3qc8,403
sampled_3qc8_model_167_3qc8,425
sampled_3qc8_model_168_3qc8,351
sampled_3qc8_model_169_3qc8,400
sampled_3qc8_model_17_3qc8,255
sampled_3qc8_model_170_3qc8,409
sampled_3qc8_model_171_3qc8,300
sampled_3qc8_model_172_3qc8,352
sampled_3qc8_model_173_3qc8,261
sampled_3qc8_model_174_3qc8,309
sampled_3qc8_model_175_3qc8,295
sampled_3qc8_model_176_3qc8,284
sampled_3qc8_model_177_3qc8,315
sampled_3qc8_model_178_3qc8,183
sampled_3qc8_model_179_3qc8,167
sampled_3qc8_model_18_3qc8,198
sampled_3qc8_model_180_3qc8,243
sampled_3qc8_model_181_3qc8,249
sampled_3qc8_model_182_3qc8,346
sampled_3qc8_model_183_3qc8,249
sampled_3qc8_model_184_3qc8,367
sampled_3qc8_model_185_3qc8,287
sampled_3qc8_model_186_3qc8,298
sampled_3qc8_model_187_3qc8,392
sampled_3qc8_model_188_3qc8,262
sampled_3qc8_model_189_3qc8,223
sampled_3qc8_model_19_3qc8,281
sampled_3qc8_model_190_3qc8,300
sampled_3qc8_model_191_3qc8,296
sampled_3qc8_model_192_3qc8,407
sampled_3qc8_model_193_3qc8,235
sampled_3qc8_model_194_3qc8,421
sampled_3qc8_model_195_3qc8,326
sampled_3qc8_model_196_3qc8,384
sampled_3qc8_model_197_3qc8,232
sampled_3qc8_model_198_3qc8,248
sampled_3qc8_model_199_3qc8,235
sampled_3qc8_model_2_3qc8,246
sampled_3qc8_model_20_3qc8,272
sampled_3qc8_model_200_3qc8,191
sampled_3qc8_model_201_3qc8,253
sampled_3qc8_model_202_3qc8,292
sampled_3qc8_model_203_3qc8,364
sampled_3qc8_model_204_3qc8,327
sampled_3qc8_model_205_3qc8,259
sampled_3qc8_model_206_3qc8,351
sampled_3qc8_model_207_3qc8,374
sampled_3qc8_model_208_3qc8,279
sampled_3qc8_model_209_3qc8,346
sampled_3qc8_model_21_3qc8,220
sampled_3qc8_model_210_3qc8,260
sampled_3qc8_model_211_3qc8,212
sampled_3qc8_model_212_3qc8,189
sampled_3qc8_model_213_3qc8,294
sampled_3qc8_model_214_3qc8,272
sampled_3qc8_model_215_3qc8,199
sampled_3qc8_model_216_3qc8,200
sampled_3qc8_model_217_3qc8,225
sampled_3qc8_model_218_3qc8,444
sampled_3qc8_model_219_3qc8,291
sampled_3qc8_model_22_3qc8,322
sampled_3qc8_model_220_3qc8,284
