pdb_file,rsm_hydrophobicity_contacts
complex.0_0_21_corrected_H_0001_T54,0.0065166916136668
complex.0_0_22_corrected_H_0001_T54,0.0112222997916707
complex.0_0_34_corrected_H_0001_T54,0.0136738741739553
complex.0_0_37_corrected_H_0001_T54,0.014656229930637
complex.0_10_11_corrected_H_0001_T54,0.0113650445810263
complex.0_10_12_corrected_H_0001_T54,0.0104654314497575
complex.0_10_17_corrected_H_0001_T54,0.0116041581033621
complex.0_10_19_corrected_H_0001_T54,0.0110281214515912
complex.0_10_24_corrected_H_0001_T54,0.0090855230183147
complex.0_10_29_corrected_H_0001_T54,0.0139032008708275
complex.0_10_2_corrected_H_0001_T54,0.0086887873958696
complex.0_10_36_corrected_H_0001_T54,0.0116657757262077
complex.0_10_40_corrected_H_0001_T54,0.0110313388724318
complex.0_10_42_corrected_H_0001_T54,0.0129965431028854
complex.0_11_19_corrected_H_0001_T54,0.0111597048878332
complex.0_11_23_corrected_H_0001_T54,0.0101251279610942
complex.0_11_40_corrected_H_0001_T54,0.0106759461540822
complex.0_11_47_corrected_H_0001_T54,0.0099600899699123
complex.0_11_9_corrected_H_0001_T54,0.0102692809322612
complex.0_12_27_corrected_H_0001_T54,0.0104624609870029
complex.0_12_39_corrected_H_0001_T54,0.0125532551788163
complex.0_12_44_corrected_H_0001_T54,0.0109559691548769
complex.0_13_20_corrected_H_0001_T54,0.0122636011082704
complex.0_13_29_corrected_H_0001_T54,0.0109804980117776
complex.0_13_32_corrected_H_0001_T54,0.0110167410000835
complex.0_13_3_corrected_H_0001_T54,0.0094367596619016
complex.0_13_43_corrected_H_0001_T54,0.0106940764415093
complex.0_13_44_corrected_H_0001_T54,0.010652747954192
complex.0_14_14_corrected_H_0001_T54,0.0100328358803276
complex.0_14_20_corrected_H_0001_T54,0.0108406720977551
complex.0_14_23_corrected_H_0001_T54,0.0106285384566294
complex.0_14_25_corrected_H_0001_T54,0.0117532372559755
complex.0_14_33_corrected_H_0001_T54,0.0113074981911808
complex.0_14_40_corrected_H_0001_T54,0.0101134651063593
complex.0_14_42_corrected_H_0001_T54,0.0096219077847412
complex.0_14_45_corrected_H_0001_T54,0.0112255161725432
complex.0_15_20_corrected_H_0001_T54,0.0117158117952733
complex.0_15_21_corrected_H_0001_T54,0.0121525169933366
complex.0_15_38_corrected_H_0001_T54,0.0101086960178969
complex.0_15_45_corrected_H_0001_T54,0.0106011984869384
complex.0_15_6_corrected_H_0001_T54,0.0098860123964922
complex.0_16_27_corrected_H_0001_T54,0.011163784517925
complex.0_16_2_corrected_H_0001_T54,0.0118664774647491
complex.0_16_3_corrected_H_0001_T54,0.0121780187825185
complex.0_17_13_corrected_H_0001_T54,0.0119484309502099
complex.0_17_17_corrected_H_0001_T54,0.0121885633688823
complex.0_17_21_corrected_H_0001_T54,0.0113507276748816
complex.0_17_33_corrected_H_0001_T54,0.0110188886575843
complex.0_17_34_corrected_H_0001_T54,0.0110327555070713
complex.0_17_38_corrected_H_0001_T54,0.0103800899342495
complex.0_18_10_corrected_H_0001_T54,0.0120255739872657
complex.0_18_11_corrected_H_0001_T54,0.011258915588069
complex.0_18_20_corrected_H_0001_T54,0.0113007785223736
complex.0_18_7_corrected_H_0001_T54,0.0108617303797206
complex.0_1_0_corrected_H_0001_T54,0.0134709942420287
complex.0_1_14_corrected_H_0001_T54,0.0155184437456467
complex.0_1_17_corrected_H_0001_T54,0.0107309080888855
complex.0_1_20_corrected_H_0001_T54,0.0134713796023768
complex.0_1_28_corrected_H_0001_T54,0.0084012721065262
complex.0_1_42_corrected_H_0001_T54,0.0115787529557609
complex.0_1_46_corrected_H_0001_T54,0.0087178233178805
complex.0_2_14_corrected_H_0001_T54,0.007511439651413
complex.0_2_23_corrected_H_0001_T54,0.0130511621113237
complex.0_2_24_corrected_H_0001_T54,0.0082328394465953
complex.0_2_2_corrected_H_0001_T54,0.0154224395936292
complex.0_2_39_corrected_H_0001_T54,0.0115789766788701
complex.0_2_40_corrected_H_0001_T54,0.0097485429055921
complex.0_3_20_corrected_H_0001_T54,0.0118051301194756
complex.0_3_24_corrected_H_0001_T54,0.009892679768503
complex.0_3_29_corrected_H_0001_T54,0.0093499830703408
complex.0_3_39_corrected_H_0001_T54,0.0123922423158615
complex.0_3_6_corrected_H_0001_T54,0.0111203983722651
complex.0_4_11_corrected_H_0001_T54,0.0123617212508353
complex.0_4_24_corrected_H_0001_T54,0.0127403290220811
complex.0_4_34_corrected_H_0001_T54,0.0099062444250403
complex.0_4_3_corrected_H_0001_T54,0.0099471482699904
complex.0_4_7_corrected_H_0001_T54,0.0116878267728119
complex.0_5_21_corrected_H_0001_T54,0.0109635393099513
complex.0_5_24_corrected_H_0001_T54,0.0075112409956614
complex.0_5_6_corrected_H_0001_T54,0.0113214187203021
complex.0_5_7_corrected_H_0001_T54,0.0081666449625627
complex.0_5_9_corrected_H_0001_T54,0.0116751142748983
complex.0_6_31_corrected_H_0001_T54,0.0150147613963671
complex.0_6_32_corrected_H_0001_T54,0.0116207275819106
complex.0_6_3_corrected_H_0001_T54,0.0121961294965354
complex.0_6_42_corrected_H_0001_T54,0.0105582036409032
complex.0_6_48_corrected_H_0001_T54,0.0157332042215608
complex.0_6_5_corrected_H_0001_T54,0.0093939893284663
complex.0_6_6_corrected_H_0001_T54,0.0104501731233601
complex.0_7_15_corrected_H_0001_T54,0.0086773185842677
complex.0_7_18_corrected_H_0001_T54,0.0110929974071175
complex.0_7_26_corrected_H_0001_T54,0.0139763171980583
complex.0_7_40_corrected_H_0001_T54,0.0095987731547382
complex.0_7_48_corrected_H_0001_T54,0.0092338805757529
complex.0_7_9_corrected_H_0001_T54,0.0105028098711474
complex.0_8_1_corrected_H_0001_T54,0.0110514185558355
complex.0_8_27_corrected_H_0001_T54,0.0097602053876409
complex.0_8_5_corrected_H_0001_T54,0.0089447320746479
