pdb_file,rsm_hydrophobicity_contacts
complex.0_0_17_corrected_H_0001,0.016268097154796206
complex.0_0_23_corrected_H_0001,0.01526111414835688
complex.0_0_27_corrected_H_0001,0.021251696598298803
complex.0_0_34_corrected_H_0001,0.015696084286919546
complex.0_0_36_corrected_H_0001,0.013590943906275773
complex.0_0_44_corrected_H_0001,0.015011989075273372
complex.0_0_49_corrected_H_0001,0.01085534420890481
complex.0_0_6_corrected_H_0001,0.00850599919041707
complex.0_10_18_corrected_H_0001,0.013966859074365614
complex.0_10_25_corrected_H_0001,0.019663599949715005
complex.0_10_44_corrected_H_0001,0.019436921411459328
complex.0_10_46_corrected_H_0001,0.02040242480274009
complex.0_11_16_corrected_H_0001,0.015954397351453157
complex.0_11_32_corrected_H_0001,0.020208631524831284
complex.0_11_34_corrected_H_0001,0.0192661489698689
complex.0_11_49_corrected_H_0001,0.019757525106140462
complex.0_12_0_corrected_H_0001,0.020310878183599702
complex.0_12_39_corrected_H_0001,0.01854218850145738
complex.0_12_41_corrected_H_0001,0.016187157401966207
complex.0_12_5_corrected_H_0001,0.02094156425769964
complex.0_13_14_corrected_H_0001,0.019419125245388233
complex.0_13_28_corrected_H_0001,0.021069417726308003
complex.0_13_36_corrected_H_0001,0.017654230115320937
complex.0_14_14_corrected_H_0001,0.018486903466842945
complex.0_14_46_corrected_H_0001,0.019398586215558726
complex.0_14_7_corrected_H_0001,0.02054958943825152
complex.0_15_20_corrected_H_0001,0.021001144100602307
complex.0_15_30_corrected_H_0001,0.018005295458747097
complex.0_15_31_corrected_H_0001,0.02050266677309939
complex.0_16_20_corrected_H_0001,0.01981175423390488
complex.0_16_39_corrected_H_0001,0.024386737108871407
complex.0_17_10_corrected_H_0001,0.020842031784104275
complex.0_17_21_corrected_H_0001,0.020259708553533623
complex.0_17_27_corrected_H_0001,0.022546574398786053
complex.0_17_32_corrected_H_0001,0.019150327587609407
complex.0_17_35_corrected_H_0001,0.020554273540672352
complex.0_17_8_corrected_H_0001,0.018500593511797413
complex.0_19_0_corrected_H_0001,0.01801811847252052
complex.0_1_11_corrected_H_0001,0.019788142865835148
complex.0_1_15_corrected_H_0001,0.01630538511284949
