pdb_file,hydrophobicity_contacts
complex.0_0_11_corrected_H_0001_1j7d,20
complex.0_0_24_corrected_H_0001_1j7d,10
complex.0_0_29_corrected_H_0001_1j7d,18
complex.0_0_2_corrected_H_0001_1j7d,14
complex.0_0_37_corrected_H_0001_1j7d,10
complex.0_10_28_corrected_H_0001_1j7d,15
complex.0_10_29_corrected_H_0001_1j7d,28
complex.0_10_2_corrected_H_0001_1j7d,20
complex.0_10_31_corrected_H_0001_1j7d,25
complex.0_10_44_corrected_H_0001_1j7d,20
complex.0_10_45_corrected_H_0001_1j7d,23
complex.0_11_12_corrected_H_0001_1j7d,21
complex.0_11_14_corrected_H_0001_1j7d,19
complex.0_11_27_corrected_H_0001_1j7d,27
complex.0_11_7_corrected_H_0001_1j7d,26
complex.0_11_9_corrected_H_0001_1j7d,20
complex.0_12_10_corrected_H_0001_1j7d,24
complex.0_12_20_corrected_H_0001_1j7d,15
complex.0_12_22_corrected_H_0001_1j7d,24
complex.0_12_24_corrected_H_0001_1j7d,25
complex.0_12_29_corrected_H_0001_1j7d,26
complex.0_12_33_corrected_H_0001_1j7d,27
complex.0_13_0_corrected_H_0001_1j7d,27
complex.0_13_18_corrected_H_0001_1j7d,26
complex.0_13_21_corrected_H_0001_1j7d,18
complex.0_13_33_corrected_H_0001_1j7d,26
complex.0_13_36_corrected_H_0001_1j7d,25
complex.0_14_11_corrected_H_0001_1j7d,21
complex.0_14_20_corrected_H_0001_1j7d,25
complex.0_14_32_corrected_H_0001_1j7d,31
complex.0_14_49_corrected_H_0001_1j7d,21
complex.0_14_8_corrected_H_0001_1j7d,23
complex.0_15_12_corrected_H_0001_1j7d,24
complex.0_15_24_corrected_H_0001_1j7d,28
complex.0_15_35_corrected_H_0001_1j7d,26
complex.0_16_31_corrected_H_0001_1j7d,25
complex.0_16_47_corrected_H_0001_1j7d,28
complex.0_16_5_corrected_H_0001_1j7d,25
complex.0_17_21_corrected_H_0001_1j7d,23
complex.0_17_25_corrected_H_0001_1j7d,26
complex.0_17_42_corrected_H_0001_1j7d,24
complex.0_17_4_corrected_H_0001_1j7d,26
complex.0_17_6_corrected_H_0001_1j7d,23
complex.0_18_11_corrected_H_0001_1j7d,24
complex.0_18_18_corrected_H_0001_1j7d,24
complex.0_18_1_corrected_H_0001_1j7d,23
complex.0_18_2_corrected_H_0001_1j7d,24
complex.0_18_30_corrected_H_0001_1j7d,23
complex.0_1_20_corrected_H_0001_1j7d,19
complex.0_1_27_corrected_H_0001_1j7d,15
complex.0_1_28_corrected_H_0001_1j7d,16
complex.0_1_36_corrected_H_0001_1j7d,14
complex.0_2_10_corrected_H_0001_1j7d,19
complex.0_2_19_corrected_H_0001_1j7d,12
complex.0_2_32_corrected_H_0001_1j7d,11
complex.0_2_40_corrected_H_0001_1j7d,17
complex.0_3_24_corrected_H_0001_1j7d,12
complex.0_3_28_corrected_H_0001_1j7d,16
complex.0_3_30_corrected_H_0001_1j7d,15
complex.0_3_31_corrected_H_0001_1j7d,23
complex.0_3_4_corrected_H_0001_1j7d,11
complex.0_4_18_corrected_H_0001_1j7d,14
complex.0_4_23_corrected_H_0001_1j7d,11
complex.0_4_29_corrected_H_0001_1j7d,14
complex.0_4_43_corrected_H_0001_1j7d,11
complex.0_5_0_corrected_H_0001_1j7d,11
complex.0_5_25_corrected_H_0001_1j7d,16
complex.0_5_2_corrected_H_0001_1j7d,24
complex.0_5_38_corrected_H_0001_1j7d,22
complex.0_5_39_corrected_H_0001_1j7d,16
complex.0_5_5_corrected_H_0001_1j7d,20
complex.0_6_42_corrected_H_0001_1j7d,14
complex.0_6_47_corrected_H_0001_1j7d,21
complex.0_7_19_corrected_H_0001_1j7d,18
complex.0_8_22_corrected_H_0001_1j7d,19
complex.0_8_23_corrected_H_0001_1j7d,23
complex.0_8_28_corrected_H_0001_1j7d,17
complex.0_8_32_corrected_H_0001_1j7d,25
complex.0_8_36_corrected_H_0001_1j7d,23
complex.0_8_3_corrected_H_0001_1j7d,19
complex.0_8_42_corrected_H_0001_1j7d,14
complex.0_8_5_corrected_H_0001_1j7d,22
complex.0_8_6_corrected_H_0001_1j7d,19
complex.0_9_16_corrected_H_0001_1j7d,18
complex.0_9_17_corrected_H_0001_1j7d,26
complex.0_9_18_corrected_H_0001_1j7d,20
complex.0_9_29_corrected_H_0001_1j7d,31
complex.0_9_44_corrected_H_0001_1j7d,25
complex.1_0_15_corrected_H_0001_1j7d,17
complex.1_0_32_corrected_H_0001_1j7d,18
complex.1_0_38_corrected_H_0001_1j7d,15
complex.1_0_39_corrected_H_0001_1j7d,18
complex.1_0_3_corrected_H_0001_1j7d,14
complex.1_0_41_corrected_H_0001_1j7d,7
complex.1_0_49_corrected_H_0001_1j7d,19
complex.1_0_5_corrected_H_0001_1j7d,13
complex.1_10_11_corrected_H_0001_1j7d,23
complex.1_10_27_corrected_H_0001_1j7d,19
complex.1_10_3_corrected_H_0001_1j7d,28
complex.1_10_46_corrected_H_0001_1j7d,21
complex.1_11_16_corrected_H_0001_1j7d,27
complex.1_11_22_corrected_H_0001_1j7d,26
complex.1_11_35_corrected_H_0001_1j7d,22
complex.1_11_47_corrected_H_0001_1j7d,26
complex.1_12_19_corrected_H_0001_1j7d,24
complex.1_12_38_corrected_H_0001_1j7d,27
complex.1_13_24_corrected_H_0001_1j7d,24
complex.1_13_25_corrected_H_0001_1j7d,26
complex.1_13_2_corrected_H_0001_1j7d,23
complex.1_13_37_corrected_H_0001_1j7d,19
complex.1_13_48_corrected_H_0001_1j7d,26
complex.1_13_6_corrected_H_0001_1j7d,25
complex.1_14_21_corrected_H_0001_1j7d,26
complex.1_14_22_corrected_H_0001_1j7d,29
complex.1_14_33_corrected_H_0001_1j7d,29
complex.1_14_36_corrected_H_0001_1j7d,26
complex.1_14_5_corrected_H_0001_1j7d,26
complex.1_14_7_corrected_H_0001_1j7d,26
complex.1_15_15_corrected_H_0001_1j7d,28
complex.1_15_16_corrected_H_0001_1j7d,24
complex.1_15_18_corrected_H_0001_1j7d,23
complex.1_15_19_corrected_H_0001_1j7d,25
complex.1_15_25_corrected_H_0001_1j7d,25
complex.1_15_27_corrected_H_0001_1j7d,25
complex.1_15_36_corrected_H_0001_1j7d,26
complex.1_16_15_corrected_H_0001_1j7d,25
complex.1_16_16_corrected_H_0001_1j7d,27
complex.1_16_17_corrected_H_0001_1j7d,25
complex.1_16_1_corrected_H_0001_1j7d,23
complex.1_16_26_corrected_H_0001_1j7d,25
complex.1_16_2_corrected_H_0001_1j7d,24
complex.1_16_34_corrected_H_0001_1j7d,23
complex.1_17_13_corrected_H_0001_1j7d,23
complex.1_17_15_corrected_H_0001_1j7d,24
complex.1_17_33_corrected_H_0001_1j7d,27
complex.1_17_47_corrected_H_0001_1j7d,26
