pdb_file,patch_alignment_score,chain_patch_consistency_score,avg_patch_score
sampled_1tfo_model_1,1.1947431302270013,1.2106537530266344,1.2106537530266344
sampled_1tfo_model_10,0.5973715651135006,0.6053268765133172,0.6053268765133172
sampled_1tfo_model_100,0.5973715651135006,0.6053268765133172,0.6053268765133172
sampled_1tfo_model_101,1.3142174432497014,1.3268998793727382,1.3268998793727382
sampled_1tfo_model_102,1.3142174432497014,1.331719128329298,1.331719128329298
sampled_1tfo_model_103,0.4778972520908005,0.48367593712212814,0.48367593712212814
sampled_1tfo_model_104,0.8363201911589008,0.8464328899637243,0.8464328899637243
sampled_1tfo_model_105,0.955794504181601,0.9685230024213075,0.9685230024213075
sampled_1tfo_model_106,1.7921146953405016,1.8072289156626504,1.8072289156626504
sampled_1tfo_model_107,1.1947431302270013,1.2106537530266344,1.2106537530266344
sampled_1tfo_model_108,0.955794504181601,0.9685230024213075,0.9685230024213075
sampled_1tfo_model_109,0.5973715651135006,0.6045949214026602,0.6045949214026602
sampled_1tfo_model_11,0.5973715651135006,0.6045949214026602,0.6045949214026602
sampled_1tfo_model_110,0.5973715651135006,0.6045949214026602,0.6045949214026602
sampled_1tfo_model_111,0.955794504181601,0.9650180940892641,0.9650180940892641
sampled_1tfo_model_112,0.7168458781362007,0.7246376811594203,0.7246376811594203
sampled_1tfo_model_113,0.4778972520908005,0.48367593712212814,0.48367593712212814
sampled_1tfo_model_114,0.8363201911589008,0.8464328899637243,0.8464328899637243
sampled_1tfo_model_115,1.1947431302270013,1.2091898428053205,1.2091898428053205
sampled_1tfo_model_116,0.5973715651135006,0.6031363088057901,0.6031363088057901
sampled_1tfo_model_117,1.1947431302270013,1.2062726176115801,1.2062726176115801
sampled_1tfo_model_118,1.0752688172043012,1.0843373493975903,1.0843373493975903
sampled_1tfo_model_119,0.955794504181601,0.9685230024213075,0.9685230024213075
sampled_1tfo_model_12,0.8363201911589008,0.7220216606498195,0.7821901323706378
sampled_1tfo_model_120,0.5973715651135006,0.6053268765133172,0.6053268765133172
sampled_1tfo_model_121,1.0752688172043012,1.0882708585247884,1.0882708585247884
sampled_1tfo_model_122,1.0752688172043012,1.0895883777239708,1.0895883777239708
sampled_1tfo_model_123,0.955794504181601,0.9685230024213075,0.9685230024213075
sampled_1tfo_model_124,0.5973715651135006,0.6053268765133172,0.6053268765133172
sampled_1tfo_model_125,0.955794504181601,0.9673518742442563,0.9673518742442563
sampled_1tfo_model_126,0.955794504181601,0.8464328899637243,0.9068923821039904
sampled_1tfo_model_127,1.5531660692951015,1.5719467956469164,1.5719467956469164
sampled_1tfo_model_128,1.0752688172043012,1.0882708585247884,1.0882708585247884
sampled_1tfo_model_129,0.8363201911589008,0.8464328899637243,0.8464328899637243
sampled_1tfo_model_13,0.7168458781362007,0.7263922518159807,0.7263922518159807
sampled_1tfo_model_130,1.3142174432497014,1.3301088270858523,1.3301088270858523
sampled_1tfo_model_131,1.3142174432497014,1.2106537530266344,1.2711864406779663
sampled_1tfo_model_132,1.1947431302270013,1.2091898428053205,1.2091898428053205
sampled_1tfo_model_133,0.4778972520908005,0.48426150121065376,0.48426150121065376
sampled_1tfo_model_134,0.8363201911589008,0.842358604091456,0.842358604091456
sampled_1tfo_model_135,1.1947431302270013,1.2091898428053205,1.2091898428053205
sampled_1tfo_model_136,0.8363201911589008,0.8484848484848486,0.8484848484848486
sampled_1tfo_model_137,1.3142174432497014,1.2121212121212122,1.2727272727272727
sampled_1tfo_model_138,0.8363201911589008,0.8464328899637243,0.8464328899637243
sampled_1tfo_model_139,0.4778972520908005,0.48367593712212814,0.48367593712212814
sampled_1tfo_model_14,0.4778972520908005,0.48484848484848486,0.48484848484848486
sampled_1tfo_model_140,0.955794504181601,0.9638554216867471,0.9638554216867471
sampled_1tfo_model_141,0.955794504181601,0.9685230024213075,0.9685230024213075
sampled_1tfo_model_142,0.5973715651135006,0.6045949214026602,0.6045949214026602
sampled_1tfo_model_143,0.955794504181601,0.9673518742442563,0.9673518742442563
sampled_1tfo_model_144,1.1947431302270013,1.2106537530266344,1.2106537530266344
sampled_1tfo_model_145,1.3142174432497014,1.331719128329298,1.331719128329298
sampled_1tfo_model_146,1.1947431302270013,1.2106537530266344,1.2106537530266344
sampled_1tfo_model_147,1.1947431302270013,1.2121212121212122,1.2121212121212122
sampled_1tfo_model_148,1.1947431302270013,1.2091898428053205,1.2091898428053205
sampled_1tfo_model_149,0.4778972520908005,0.48426150121065376,0.48426150121065376
sampled_1tfo_model_15,1.1947431302270013,1.2106537530266344,1.2106537530266344
sampled_1tfo_model_150,1.4336917562724014,1.4510278113663846,1.4510278113663846
sampled_1tfo_model_151,1.0752688172043012,1.083032490974729,1.083032490974729
sampled_1tfo_model_152,1.1947431302270013,1.2106537530266344,1.2106537530266344
sampled_1tfo_model_153,1.1947431302270013,1.203369434416366,1.203369434416366
sampled_1tfo_model_154,0.5973715651135006,0.6045949214026602,0.6045949214026602
sampled_1tfo_model_155,0.955794504181601,0.8484848484848486,0.8888888888888888
sampled_1tfo_model_156,0.7168458781362007,0.7255139056831923,0.7255139056831923
sampled_1tfo_model_157,0.8363201911589008,0.8464328899637243,0.8464328899637243
sampled_1tfo_model_158,2.1505376344086025,2.1791767554479415,2.1791767554479415
sampled_1tfo_model_159,1.1947431302270013,1.2062726176115801,1.2062726176115801
sampled_1tfo_model_16,0.5973715651135006,0.36275695284159615,0.38291011688835147
sampled_1tfo_model_160,1.1947431302270013,1.2091898428053205,1.2091898428053205
