pdb_file,score,weighted_avg,avg,standard_dev
sampled_1spp_model_1,"(1716332.8, 286055.4666666667, 700544.0, 0.0)"
sampled_1spp_model_10,"(1597652.9, 319530.57999999996, 699702.0, 0.0)"
sampled_1spp_model_100,"(1599575.4666666668, 319915.0933333334, 700544.0, 0.0)"
sampled_1spp_model_101,"(1597652.9, 319530.57999999996, 699702.0, 0.0)"
sampled_1spp_model_102,"(1597652.9, 319530.57999999996, 699702.0, 0.0)"
sampled_1spp_model_103,"(1597652.9, 319530.57999999996, 699702.0, 0.0)"
sampled_1spp_model_104,"(1714269.9, 285711.64999999997, 699702.0, 0.0)"
sampled_1spp_model_105,"(1599575.4666666668, 319915.0933333334, 700544.0, 0.0)"
sampled_1spp_model_106,"(1599575.4666666668, 319915.0933333334, 700544.0, 0.0)"
sampled_1spp_model_107,"(1601498.0333333332, 320299.60666666663, 701386.0, 0.0)"
sampled_1spp_model_108,"(1595730.3333333333, 319146.06666666665, 698860.0, 0.0)"
sampled_1spp_model_109,"(1718395.7, 286399.2833333333, 701386.0, 0.0)"
sampled_1spp_model_11,"(1597652.9, 319530.57999999996, 699702.0, 0.0)"
sampled_1spp_model_110,"(1597652.9, 319530.57999999996, 699702.0, 0.0)"
sampled_1spp_model_111,"(1716332.8, 286055.4666666667, 700544.0, 0.0)"
sampled_1spp_model_112,"(1718395.7, 286399.2833333333, 701386.0, 0.0)"
sampled_1spp_model_113,"(1459466.6666666667, 364866.6666666667, 700544.0, 0.0)"
sampled_1spp_model_114,"(1718395.7, 286399.2833333333, 701386.0, 0.0)"
sampled_1spp_model_115,"(1714269.9, 285711.64999999997, 699702.0, 0.0)"
sampled_1spp_model_116,"(1597652.9, 319530.57999999996, 699702.0, 0.0)"
sampled_1spp_model_117,"(1597652.9, 319530.57999999996, 699702.0, 0.0)"
sampled_1spp_model_118,"(1718395.7, 286399.2833333333, 701386.0, 0.0)"
sampled_1spp_model_119,"(1597652.9, 319530.57999999996, 699702.0, 0.0)"
