pdb_file,score,weighted_avg,avg,standard_dev
complex.0_0_0_corrected_H_0001,"(9604683.55, 1600780.5916666668, 3920279.0, 0.0)"
complex.0_0_19_corrected_H_0001,"(9585171.75, 1597528.625, 3912315.0, 0.0)"
complex.0_0_20_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_0_24_corrected_H_0001,"(9614439.45, 1602406.575, 3924261.0, 0.0)"
complex.0_0_25_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_0_35_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_0_49_corrected_H_0001,"(9604683.55, 1600780.5916666668, 3920279.0, 0.0)"
complex.0_10_0_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_10_14_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_10_17_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_10_29_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_10_32_corrected_H_0001,"(9599805.6, 1599967.5999999999, 3918288.0, 0.0)"
complex.0_10_34_corrected_H_0001,"(9614439.45, 1602406.575, 3924261.0, 0.0)"
complex.0_10_43_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_10_8_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_11_10_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_11_15_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_11_16_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_11_22_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_11_35_corrected_H_0001,"(9614439.45, 1602406.575, 3924261.0, 0.0)"
complex.0_11_38_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_12_0_corrected_H_0001,"(9614439.45, 1602406.575, 3924261.0, 0.0)"
complex.0_12_17_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_12_28_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_12_42_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_12_4_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_12_6_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_13_40_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_13_49_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_14_11_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_14_18_corrected_H_0001,"(9599805.6, 1599967.5999999999, 3918288.0, 0.0)"
complex.0_14_31_corrected_H_0001,"(9599805.6, 1599967.5999999999, 3918288.0, 0.0)"
complex.0_14_47_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_14_9_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_15_31_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_15_33_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_15_36_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_15_45_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_15_48_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_16_30_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_16_31_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_16_33_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_16_43_corrected_H_0001,"(9599805.6, 1599967.5999999999, 3918288.0, 0.0)"
complex.0_17_20_corrected_H_0001,"(9614439.45, 1602406.575, 3924261.0, 0.0)"
complex.0_17_2_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_18_0_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_18_10_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_18_7_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_1_15_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_1_22_corrected_H_0001,"(9604683.55, 1600780.5916666668, 3920279.0, 0.0)"
complex.0_1_26_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_1_27_corrected_H_0001,"(9604683.55, 1600780.5916666668, 3920279.0, 0.0)"
complex.0_1_28_corrected_H_0001,"(9604683.55, 1600780.5916666668, 3920279.0, 0.0)"
complex.0_1_32_corrected_H_0001,"(9614439.45, 1602406.575, 3924261.0, 0.0)"
complex.0_1_37_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_1_44_corrected_H_0001,"(9604683.55, 1600780.5916666668, 3920279.0, 0.0)"
complex.0_1_4_corrected_H_0001,"(9599805.6, 1599967.5999999999, 3918288.0, 0.0)"
complex.0_2_37_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_2_45_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_3_12_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_3_19_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_3_22_corrected_H_0001,"(9614439.45, 1602406.575, 3924261.0, 0.0)"
complex.0_3_26_corrected_H_0001,"(9604683.55, 1600780.5916666668, 3920279.0, 0.0)"
complex.0_3_32_corrected_H_0001,"(9619317.4, 1603219.5666666667, 3926252.0, 0.0)"
complex.0_3_35_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_3_40_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_3_44_corrected_H_0001,"(9599805.6, 1599967.5999999999, 3918288.0, 0.0)"
complex.0_4_14_corrected_H_0001,"(9619317.4, 1603219.5666666667, 3926252.0, 0.0)"
complex.0_4_1_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_4_28_corrected_H_0001,"(9585171.75, 1597528.625, 3912315.0, 0.0)"
complex.0_5_16_corrected_H_0001,"(9614439.45, 1602406.575, 3924261.0, 0.0)"
complex.0_5_17_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_5_20_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_5_26_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_5_30_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_5_34_corrected_H_0001,"(9614439.45, 1602406.575, 3924261.0, 0.0)"
complex.0_5_3_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_5_46_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_5_47_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_6_1_corrected_H_0001,"(9585171.75, 1597528.625, 3912315.0, 0.0)"
complex.0_6_20_corrected_H_0001,"(9609561.499999998, 1601593.583333333, 3922270.0, 0.0)"
complex.0_6_35_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_6_7_corrected_H_0001,"(9614439.45, 1602406.575, 3924261.0, 0.0)"
complex.0_6_9_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_7_18_corrected_H_0001,"(9614439.45, 1602406.575, 3924261.0, 0.0)"
complex.0_7_20_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_7_29_corrected_H_0001,"(9599805.6, 1599967.5999999999, 3918288.0, 0.0)"
complex.0_7_46_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_8_34_corrected_H_0001,"(9599805.6, 1599967.5999999999, 3918288.0, 0.0)"
complex.0_8_36_corrected_H_0001,"(9614439.45, 1602406.575, 3924261.0, 0.0)"
complex.0_8_41_corrected_H_0001,"(9599805.6, 1599967.5999999999, 3918288.0, 0.0)"
complex.0_8_7_corrected_H_0001,"(9614439.45, 1602406.575, 3924261.0, 0.0)"
complex.0_9_12_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_9_17_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.0_9_22_corrected_H_0001,"(9594927.649999999, 1599154.6083333332, 3916297.0, 0.0)"
complex.0_9_30_corrected_H_0001,"(9590049.700000001, 1598341.616666667, 3914306.0, 0.0)"
complex.1_0_16_corrected_H_0001,"(9580293.799999999, 1596715.633333333, 3910324.0, 0.0)"
complex.1_0_22_corrected_H_0001,"(9585171.75, 1597528.625, 3912315.0, 0.0)"
