pdb_file,interface_rsm
sampled_1tfo_model_1_1tfo,0.1218717869835438
sampled_1tfo_model_10_1tfo,0.0634211576726851
sampled_1tfo_model_100_1tfo,0.0610248865794976
sampled_1tfo_model_101_1tfo,0.1284841191654848
sampled_1tfo_model_102_1tfo,0.1321980310628397
sampled_1tfo_model_103_1tfo,0.0762980078163371
sampled_1tfo_model_104_1tfo,0.0592268770200673
sampled_1tfo_model_105_1tfo,0.0978745027091062
sampled_1tfo_model_106_1tfo,0.1441267344643116
sampled_1tfo_model_107_1tfo,0.0866488461647027
sampled_1tfo_model_108_1tfo,0.0579866225195465
sampled_1tfo_model_109_1tfo,0.0869868585047891
sampled_1tfo_model_11_1tfo,0.0758556515078085
sampled_1tfo_model_110_1tfo,0.0922082369986267
sampled_1tfo_model_111_1tfo,0.0999018669392034
sampled_1tfo_model_112_1tfo,0.0670685961347914
sampled_1tfo_model_113_1tfo,0.04619466970075
sampled_1tfo_model_114_1tfo,0.0783610506816981
sampled_1tfo_model_115_1tfo,0.0958404404562545
sampled_1tfo_model_116_1tfo,0.1015164690186872
sampled_1tfo_model_117_1tfo,0.1181808891685499
sampled_1tfo_model_118_1tfo,0.1036414967313273
sampled_1tfo_model_119_1tfo,0.0805665867525348
sampled_1tfo_model_12_1tfo,0.0901556292465111
sampled_1tfo_model_120_1tfo,0.0601070022812971
sampled_1tfo_model_121_1tfo,0.1176585853207566
sampled_1tfo_model_122_1tfo,0.1110155315098524
sampled_1tfo_model_123_1tfo,0.080362849517743
sampled_1tfo_model_124_1tfo,0.0651326428627982
sampled_1tfo_model_125_1tfo,0.076397887912551
sampled_1tfo_model_126_1tfo,0.1122264687639352
sampled_1tfo_model_127_1tfo,0.1430706467767306
sampled_1tfo_model_128_1tfo,0.0863943316447762
sampled_1tfo_model_129_1tfo,0.0659581227446749
sampled_1tfo_model_13_1tfo,0.0557693999424664
sampled_1tfo_model_130_1tfo,0.1009577043498468
sampled_1tfo_model_131_1tfo,0.1231479615379735
sampled_1tfo_model_132_1tfo,0.1203002249206028
sampled_1tfo_model_133_1tfo,0.0829441767389246
sampled_1tfo_model_134_1tfo,0.0966096415424835
sampled_1tfo_model_135_1tfo,0.0818853301457498
sampled_1tfo_model_136_1tfo,0.1121753229021862
sampled_1tfo_model_137_1tfo,0.0912832433961546
sampled_1tfo_model_138_1tfo,0.0612817564823613
sampled_1tfo_model_139_1tfo,0.0651818634237354
sampled_1tfo_model_14_1tfo,0.0613759515636544
sampled_1tfo_model_140_1tfo,0.1101334027452893
sampled_1tfo_model_141_1tfo,0.0803426587872181
sampled_1tfo_model_142_1tfo,0.1145164925418218
sampled_1tfo_model_143_1tfo,0.092140520182489
sampled_1tfo_model_144_1tfo,0.1132609444345304
sampled_1tfo_model_145_1tfo,0.090200196191831
sampled_1tfo_model_146_1tfo,0.0918572358243191
sampled_1tfo_model_147_1tfo,0.082886798607725
sampled_1tfo_model_148_1tfo,0.0806768631225369
sampled_1tfo_model_149_1tfo,0.0411051510159137
sampled_1tfo_model_15_1tfo,0.0838327299412362
sampled_1tfo_model_150_1tfo,0.1113410248023821
sampled_1tfo_model_151_1tfo,0.1240109410655791
sampled_1tfo_model_152_1tfo,0.1204944012337361
sampled_1tfo_model_153_1tfo,0.1189123067598224
sampled_1tfo_model_154_1tfo,0.089136967386577
sampled_1tfo_model_155_1tfo,0.0681943779586277
sampled_1tfo_model_156_1tfo,0.0784167300040609
sampled_1tfo_model_157_1tfo,0.0824291761720872
sampled_1tfo_model_158_1tfo,0.1475935709911201
sampled_1tfo_model_159_1tfo,0.1234627184774142
sampled_1tfo_model_16_1tfo,0.0418688465927586
sampled_1tfo_model_160_1tfo,0.1190057614733375
sampled_1tfo_model_161_1tfo,0.059752992368027
sampled_1tfo_model_162_1tfo,0.1053298309956132
sampled_1tfo_model_163_1tfo,0.1434974352993075
sampled_1tfo_model_164_1tfo,0.0777573213339189
sampled_1tfo_model_165_1tfo,0.0665212985937602
sampled_1tfo_model_166_1tfo,0.0660762190095067
sampled_1tfo_model_167_1tfo,0.0947680347794403
sampled_1tfo_model_168_1tfo,0.0766860613607816
sampled_1tfo_model_169_1tfo,0.1327670810755921
sampled_1tfo_model_17_1tfo,0.0701943622804866
sampled_1tfo_model_170_1tfo,0.0874098449418361
sampled_1tfo_model_171_1tfo,0.1268839537565836
sampled_1tfo_model_172_1tfo,0.0795798716154402
sampled_1tfo_model_173_1tfo,0.0734505752539926
sampled_1tfo_model_174_1tfo,0.130039044458898
sampled_1tfo_model_175_1tfo,0.0818140085556221
sampled_1tfo_model_176_1tfo,0.0656550398527097
sampled_1tfo_model_177_1tfo,0.0827395245665821
sampled_1tfo_model_178_1tfo,0.1209717448696428
sampled_1tfo_model_179_1tfo,0.132377833426454
sampled_1tfo_model_18_1tfo,0.0466557222319922
