pdb_file,interface_rsm
complex.0_0_26_corrected_H_0001_4hwi,0.0449929485560826
complex.0_0_27_corrected_H_0001_4hwi,0.0639297109871178
complex.0_0_8_corrected_H_0001_4hwi,0.0521276192638796
complex.0_10_17_corrected_H_0001_4hwi,0.0486302633377501
complex.0_10_22_corrected_H_0001_4hwi,0.0412691599180071
complex.0_10_28_corrected_H_0001_4hwi,0.0509150361680939
complex.0_10_39_corrected_H_0001_4hwi,0.0497755939540272
complex.0_10_6_corrected_H_0001_4hwi,0.0460949946118456
complex.0_10_7_corrected_H_0001_4hwi,0.0386769841940096
complex.0_11_28_corrected_H_0001_4hwi,0.0528147318492818
complex.0_11_38_corrected_H_0001_4hwi,0.0358767049917109
complex.0_11_3_corrected_H_0001_4hwi,0.0533411452366242
complex.0_11_42_corrected_H_0001_4hwi,0.0576079529292218
complex.0_11_43_corrected_H_0001_4hwi,0.0531460358859711
complex.0_11_45_corrected_H_0001_4hwi,0.0510996236192316
complex.0_11_49_corrected_H_0001_4hwi,0.0603373089199703
complex.0_12_0_corrected_H_0001_4hwi,0.0491941258666408
complex.0_12_10_corrected_H_0001_4hwi,0.0559951784076846
complex.0_12_13_corrected_H_0001_4hwi,0.0496618516599931
complex.0_12_26_corrected_H_0001_4hwi,0.0564267104880603
complex.0_12_9_corrected_H_0001_4hwi,0.0512172056116349
complex.0_13_16_corrected_H_0001_4hwi,0.0541969231691059
complex.0_13_33_corrected_H_0001_4hwi,0.0549621325353964
complex.0_13_43_corrected_H_0001_4hwi,0.0513008202753363
complex.0_14_1_corrected_H_0001_4hwi,0.0408273102117292
complex.0_14_24_corrected_H_0001_4hwi,0.0543519512538921
complex.0_14_39_corrected_H_0001_4hwi,0.059648503034459
complex.0_15_43_corrected_H_0001_4hwi,0.0548436158063866
complex.0_15_47_corrected_H_0001_4hwi,0.0426312577551594
complex.0_15_9_corrected_H_0001_4hwi,0.0590634813623443
complex.0_16_13_corrected_H_0001_4hwi,0.0563598214114049
complex.0_16_18_corrected_H_0001_4hwi,0.0567609380866635
complex.0_16_31_corrected_H_0001_4hwi,0.0495813574489661
complex.0_16_36_corrected_H_0001_4hwi,0.0540542616422314
complex.0_16_42_corrected_H_0001_4hwi,0.0542172407468549
complex.0_16_48_corrected_H_0001_4hwi,0.0553494250881173
complex.0_16_6_corrected_H_0001_4hwi,0.0571702529159351
complex.0_17_27_corrected_H_0001_4hwi,0.0546188003561045
complex.0_17_6_corrected_H_0001_4hwi,0.0534125781830553
complex.0_18_18_corrected_H_0001_4hwi,0.0535618479766139
complex.0_18_19_corrected_H_0001_4hwi,0.0533940305781977
complex.0_18_21_corrected_H_0001_4hwi,0.0511855940301877
complex.0_18_28_corrected_H_0001_4hwi,0.0578375861607926
complex.0_1_16_corrected_H_0001_4hwi,0.0502242252689155
complex.0_1_22_corrected_H_0001_4hwi,0.0348295651639011
complex.0_2_29_corrected_H_0001_4hwi,0.0288930946581959
complex.0_2_32_corrected_H_0001_4hwi,0.0319067385358072
complex.0_2_42_corrected_H_0001_4hwi,0.0211651020427502
complex.0_2_46_corrected_H_0001_4hwi,0.060808862337528
complex.0_3_11_corrected_H_0001_4hwi,0.0639462399496435
complex.0_3_16_corrected_H_0001_4hwi,0.0816119151789377
complex.0_3_17_corrected_H_0001_4hwi,0.0428942122384751
complex.0_3_23_corrected_H_0001_4hwi,0.0471021587940144
complex.0_4_0_corrected_H_0001_4hwi,0.0547066302105452
complex.0_4_30_corrected_H_0001_4hwi,0.0278215899704601
complex.0_4_36_corrected_H_0001_4hwi,0.0572383727541535
complex.0_5_16_corrected_H_0001_4hwi,0.0538276383139915
complex.0_5_18_corrected_H_0001_4hwi,0.0360681737582912
complex.0_5_20_corrected_H_0001_4hwi,0.041068980736727
complex.0_5_21_corrected_H_0001_4hwi,0.0459967910053315
complex.0_5_29_corrected_H_0001_4hwi,0.0380559385721644
complex.0_5_48_corrected_H_0001_4hwi,0.0533145590950949
complex.0_5_6_corrected_H_0001_4hwi,0.0477269765941379
complex.0_6_18_corrected_H_0001_4hwi,0.0540867912958299
complex.0_6_25_corrected_H_0001_4hwi,0.0384112248367492
complex.0_7_11_corrected_H_0001_4hwi,0.053905419512281
complex.0_7_15_corrected_H_0001_4hwi,0.05428768498668
complex.0_7_19_corrected_H_0001_4hwi,0.0522809385606306
complex.0_7_20_corrected_H_0001_4hwi,0.0391739178417348
complex.0_7_22_corrected_H_0001_4hwi,0.0627499056827324
complex.0_7_23_corrected_H_0001_4hwi,0.0547332924606384
complex.0_7_28_corrected_H_0001_4hwi,0.0530178984589915
complex.0_7_29_corrected_H_0001_4hwi,0.0548600383378529
complex.0_7_40_corrected_H_0001_4hwi,0.0548686493977782
complex.0_7_41_corrected_H_0001_4hwi,0.0548978574439591
complex.0_7_48_corrected_H_0001_4hwi,0.042464101905225
complex.0_7_7_corrected_H_0001_4hwi,0.039740890568358
complex.0_8_10_corrected_H_0001_4hwi,0.0575077428100378
complex.0_8_12_corrected_H_0001_4hwi,0.0500347698157314
complex.0_8_13_corrected_H_0001_4hwi,0.0472134650333855
complex.0_8_15_corrected_H_0001_4hwi,0.0593783353179642
complex.0_8_18_corrected_H_0001_4hwi,0.0578587987407822
complex.0_8_33_corrected_H_0001_4hwi,0.0339766352861135
complex.0_8_40_corrected_H_0001_4hwi,0.0565830541546672
complex.0_8_9_corrected_H_0001_4hwi,0.0506587251292136
complex.0_9_10_corrected_H_0001_4hwi,0.0450496171176583
complex.0_9_22_corrected_H_0001_4hwi,0.0539201587370042
complex.0_9_37_corrected_H_0001_4hwi,0.0558342911259683
complex.1_0_0_corrected_H_0001_4hwi,0.0482138839894171
complex.1_0_24_corrected_H_0001_4hwi,0.0480441948674904
complex.1_0_30_corrected_H_0001_4hwi,0.0556134216793239
complex.1_0_7_corrected_H_0001_4hwi,0.0296938789701245
complex.1_10_14_corrected_H_0001_4hwi,0.0489561991478614
complex.1_10_19_corrected_H_0001_4hwi,0.0509487313765515
complex.1_10_31_corrected_H_0001_4hwi,0.0494958157192642
complex.1_10_38_corrected_H_0001_4hwi,0.0431839940050598
complex.1_10_4_corrected_H_0001_4hwi,0.0544236389726924
complex.1_11_37_corrected_H_0001_4hwi,0.0461670518310213
complex.1_11_39_corrected_H_0001_4hwi,0.0500041081470851
complex.1_11_44_corrected_H_0001_4hwi,0.0425508854687867
complex.1_11_4_corrected_H_0001_4hwi,0.0557130292144379
complex.1_12_24_corrected_H_0001_4hwi,0.0558734540162963
complex.1_12_27_corrected_H_0001_4hwi,0.0578255820085679
complex.1_12_29_corrected_H_0001_4hwi,0.0509288281453927
complex.1_12_45_corrected_H_0001_4hwi,0.0528424468621884
complex.1_12_4_corrected_H_0001_4hwi,0.0497184456108928
complex.1_12_8_corrected_H_0001_4hwi,0.0422557071859423
complex.1_13_0_corrected_H_0001_4hwi,0.0569675646755196
complex.1_13_10_corrected_H_0001_4hwi,0.0527756384398073
complex.1_13_49_corrected_H_0001_4hwi,0.0553200394597633
complex.1_13_4_corrected_H_0001_4hwi,0.059576012248945
complex.1_13_9_corrected_H_0001_4hwi,0.0487935570542891
complex.1_14_12_corrected_H_0001_4hwi,0.0522271418511911
complex.1_14_33_corrected_H_0001_4hwi,0.0524173705907124
complex.1_14_40_corrected_H_0001_4hwi,0.0575820459148917
complex.1_14_45_corrected_H_0001_4hwi,0.058659023116211
complex.1_15_12_corrected_H_0001_4hwi,0.0515932687442896
complex.1_15_29_corrected_H_0001_4hwi,0.0575571503050624
complex.1_15_31_corrected_H_0001_4hwi,0.0441938015037249
complex.1_15_41_corrected_H_0001_4hwi,0.0614059845431249
complex.1_15_5_corrected_H_0001_4hwi,0.0595129243947467
complex.1_16_15_corrected_H_0001_4hwi,0.0537213922482597
complex.1_16_19_corrected_H_0001_4hwi,0.0534248921342526
complex.1_16_29_corrected_H_0001_4hwi,0.0533018801224258
complex.1_16_2_corrected_H_0001_4hwi,0.0573426708520611
complex.1_16_3_corrected_H_0001_4hwi,0.053916256759206
complex.1_16_49_corrected_H_0001_4hwi,0.0428800708152205
complex.1_16_5_corrected_H_0001_4hwi,0.0552028530971125
complex.1_17_1_corrected_H_0001_4hwi,0.0550750312517186
complex.1_17_26_corrected_H_0001_4hwi,0.0531085256561114
complex.1_17_40_corrected_H_0001_4hwi,0.0528891440360952
complex.1_18_10_corrected_H_0001_4hwi,0.0522927306093107
complex.1_18_22_corrected_H_0001_4hwi,0.0587643569289022
complex.1_18_23_corrected_H_0001_4hwi,0.0568458788539506
complex.1_18_31_corrected_H_0001_4hwi,0.0545247772848746
complex.1_18_35_corrected_H_0001_4hwi,0.0559168232279586
complex.1_1_25_corrected_H_0001_4hwi,0.0276120384307851
complex.1_1_37_corrected_H_0001_4hwi,0.0287530544728283
complex.1_1_7_corrected_H_0001_4hwi,0.024206106908819
complex.1_2_23_corrected_H_0001_4hwi,0.0165549521382493
complex.1_2_40_corrected_H_0001_4hwi,0.0447640525757529
complex.1_3_21_corrected_H_0001_4hwi,0.0389189281533605
complex.1_3_28_corrected_H_0001_4hwi,0.0692288574810965
complex.1_3_2_corrected_H_0001_4hwi,0.0705321961963862
complex.1_3_32_corrected_H_0001_4hwi,0.0911012790296458
complex.1_3_3_corrected_H_0001_4hwi,0.0306474136313288
complex.1_3_40_corrected_H_0001_4hwi,0.0223485734917282
complex.1_3_43_corrected_H_0001_4hwi,0.0189257132461577
complex.1_3_44_corrected_H_0001_4hwi,0.040433662820477
complex.1_3_7_corrected_H_0001_4hwi,0.0243879197319895
complex.1_4_16_corrected_H_0001_4hwi,0.0425540586982221
complex.1_4_26_corrected_H_0001_4hwi,0.0267645679287332
complex.1_4_28_corrected_H_0001_4hwi,0.0421600871275069
complex.1_4_35_corrected_H_0001_4hwi,0.0552081464699287
complex.1_4_41_corrected_H_0001_4hwi,0.0451899973223061
complex.1_4_43_corrected_H_0001_4hwi,0.0412997834254666
complex.1_4_45_corrected_H_0001_4hwi,0.0528815605096627
complex.1_5_12_corrected_H_0001_4hwi,0.0295951979955638
complex.1_6_30_corrected_H_0001_4hwi,0.0576394610963389
complex.1_6_35_corrected_H_0001_4hwi,0.0402538424154012
complex.1_6_37_corrected_H_0001_4hwi,0.0303632144889844
complex.1_6_4_corrected_H_0001_4hwi,0.0503476250664573
complex.1_6_5_corrected_H_0001_4hwi,0.0580129843343049
complex.1_7_17_corrected_H_0001_4hwi,0.0632935597671291
complex.1_7_26_corrected_H_0001_4hwi,0.0401940115084323
complex.1_7_27_corrected_H_0001_4hwi,0.0384749977148178
complex.1_7_34_corrected_H_0001_4hwi,0.0400802204786011
complex.1_8_25_corrected_H_0001_4hwi,0.0408626687434803
complex.1_8_39_corrected_H_0001_4hwi,0.0550796823111202
complex.1_8_41_corrected_H_0001_4hwi,0.0528482463119745
complex.1_8_43_corrected_H_0001_4hwi,0.0639755429699716
complex.1_9_12_corrected_H_0001_4hwi,0.0490291539279553
complex.1_9_19_corrected_H_0001_4hwi,0.0496298944519361
complex.1_9_2_corrected_H_0001_4hwi,0.0499550274113924
complex.1_9_31_corrected_H_0001_4hwi,0.0619284908841497
complex.1_9_34_corrected_H_0001_4hwi,0.0629583659518495
complex.1_9_40_corrected_H_0001_4hwi,0.0522875810145982
complex.1_9_8_corrected_H_0001_4hwi,0.0469272667161583
complex.2_0_32_corrected_H_0001_4hwi,0.0392076456597764
complex.2_0_38_corrected_H_0001_4hwi,0.0568151991089947
complex.2_0_44_corrected_H_0001_4hwi,0.0472990234733548
complex.2_10_10_corrected_H_0001_4hwi,0.0462977290100478
complex.2_10_13_corrected_H_0001_4hwi,0.0566131379307232
complex.2_10_23_corrected_H_0001_4hwi,0.0601240203745246
complex.2_10_29_corrected_H_0001_4hwi,0.0437073421881984
complex.2_10_3_corrected_H_0001_4hwi,0.0416599147931071
complex.2_10_41_corrected_H_0001_4hwi,0.0526256756994832
complex.2_10_9_corrected_H_0001_4hwi,0.0485199858585452
complex.2_11_16_corrected_H_0001_4hwi,0.0488740364513026
complex.2_11_1_corrected_H_0001_4hwi,0.0611883098766376
complex.2_11_25_corrected_H_0001_4hwi,0.0539217940520785
complex.2_11_26_corrected_H_0001_4hwi,0.0550852614212261
complex.2_11_41_corrected_H_0001_4hwi,0.0506047528348029
complex.2_11_9_corrected_H_0001_4hwi,0.0569353965714738
complex.2_12_19_corrected_H_0001_4hwi,0.0556943813594695
complex.2_12_21_corrected_H_0001_4hwi,0.046021598140319
complex.2_12_33_corrected_H_0001_4hwi,0.0511875787200319
complex.2_12_3_corrected_H_0001_4hwi,0.0560184832845811
complex.2_12_43_corrected_H_0001_4hwi,0.0574556342290062
complex.2_13_11_corrected_H_0001_4hwi,0.0603300203817964
complex.2_13_14_corrected_H_0001_4hwi,0.0592187605615168
complex.2_13_17_corrected_H_0001_4hwi,0.0569685797892199
complex.2_13_23_corrected_H_0001_4hwi,0.0475989649525468
complex.2_13_32_corrected_H_0001_4hwi,0.0538199832196743
complex.2_13_45_corrected_H_0001_4hwi,0.0554570007046787
complex.2_14_13_corrected_H_0001_4hwi,0.058060321218883
complex.2_14_23_corrected_H_0001_4hwi,0.0497856437158453
complex.2_14_25_corrected_H_0001_4hwi,0.0578476681486842
complex.2_14_30_corrected_H_0001_4hwi,0.0583558273585299
complex.2_14_31_corrected_H_0001_4hwi,0.0522600847339387
complex.2_14_34_corrected_H_0001_4hwi,0.0572873128834306
complex.2_14_46_corrected_H_0001_4hwi,0.047462904354775
complex.2_14_48_corrected_H_0001_4hwi,0.043323503481475
complex.2_15_19_corrected_H_0001_4hwi,0.0554395719530979
complex.2_15_36_corrected_H_0001_4hwi,0.0558418117127624
