pdb_file,interface_rsm
relaxed_3ona_model_1_corrected_H_0001_3ona,0.0458646867552144
relaxed_3ona_model_10_corrected_H_0001_3ona,0.1004604063237615
relaxed_3ona_model_100_corrected_H_0001_3ona,0.1044548318502513
relaxed_3ona_model_101_corrected_H_0001_3ona,0.1035856866165823
relaxed_3ona_model_102_corrected_H_0001_3ona,0.1296044372448635
relaxed_3ona_model_103_corrected_H_0001_3ona,0.1236459363894502
relaxed_3ona_model_104_corrected_H_0001_3ona,0.0773321546618873
relaxed_3ona_model_105_corrected_H_0001_3ona,0.0837835281776575
relaxed_3ona_model_106_corrected_H_0001_3ona,0.1039588803381589
relaxed_3ona_model_107_corrected_H_0001_3ona,0.0904038666630878
relaxed_3ona_model_108_corrected_H_0001_3ona,0.13456837427622
relaxed_3ona_model_109_corrected_H_0001_3ona,0.1285768742633271
relaxed_3ona_model_11_corrected_H_0001_3ona,0.0686502082256729
relaxed_3ona_model_110_corrected_H_0001_3ona,0.08831389738556
relaxed_3ona_model_111_corrected_H_0001_3ona,0.1130727859605873
relaxed_3ona_model_112_corrected_H_0001_3ona,0.108729594587236
relaxed_3ona_model_113_corrected_H_0001_3ona,0.0866805384022858
relaxed_3ona_model_114_corrected_H_0001_3ona,0.0659184091035147
relaxed_3ona_model_115_corrected_H_0001_3ona,0.0709005231953016
relaxed_3ona_model_116_corrected_H_0001_3ona,0.0947060265108072
relaxed_3ona_model_117_corrected_H_0001_3ona,0.0817815971118777
relaxed_3ona_model_118_corrected_H_0001_3ona,0.1122598963100332
relaxed_3ona_model_119_corrected_H_0001_3ona,0.1158398195522428
relaxed_3ona_model_12_corrected_H_0001_3ona,0.0833489069047644
relaxed_3ona_model_120_corrected_H_0001_3ona,0.0881552805931648
relaxed_3ona_model_121_corrected_H_0001_3ona,0.1326923885262239
relaxed_3ona_model_122_corrected_H_0001_3ona,0.113099353799593
relaxed_3ona_model_123_corrected_H_0001_3ona,0.1047794024801296
relaxed_3ona_model_124_corrected_H_0001_3ona,0.0833598187546386
relaxed_3ona_model_125_corrected_H_0001_3ona,0.0821968963952475
relaxed_3ona_model_126_corrected_H_0001_3ona,0.1116081701214952
relaxed_3ona_model_127_corrected_H_0001_3ona,0.1076725161524165
relaxed_3ona_model_128_corrected_H_0001_3ona,0.0885214971643253
relaxed_3ona_model_129_corrected_H_0001_3ona,0.1085446706051479
relaxed_3ona_model_13_corrected_H_0001_3ona,0.0746779102885288
relaxed_3ona_model_130_corrected_H_0001_3ona,0.1058751421566163
relaxed_3ona_model_131_corrected_H_0001_3ona,0.0760892104094788
relaxed_3ona_model_132_corrected_H_0001_3ona,0.0745437474538477
relaxed_3ona_model_133_corrected_H_0001_3ona,0.067498834792818
relaxed_3ona_model_134_corrected_H_0001_3ona,0.1041921304120195
relaxed_3ona_model_135_corrected_H_0001_3ona,0.1187496985675886
relaxed_3ona_model_136_corrected_H_0001_3ona,0.0964012768639352
relaxed_3ona_model_137_corrected_H_0001_3ona,0.0802311621649226
relaxed_3ona_model_138_corrected_H_0001_3ona,0.1136194601910471
relaxed_3ona_model_139_corrected_H_0001_3ona,0.0981628602314423
relaxed_3ona_model_14_corrected_H_0001_3ona,0.1131348041619002
relaxed_3ona_model_140_corrected_H_0001_3ona,0.0879173017122236
relaxed_3ona_model_141_corrected_H_0001_3ona,0.1143750375784696
relaxed_3ona_model_142_corrected_H_0001_3ona,0.1035939880946721
relaxed_3ona_model_143_corrected_H_0001_3ona,0.09413876740651
relaxed_3ona_model_144_corrected_H_0001_3ona,0.0833792874351341
relaxed_3ona_model_145_corrected_H_0001_3ona,0.0937617177623823
relaxed_3ona_model_146_corrected_H_0001_3ona,0.0929008994504865
relaxed_3ona_model_147_corrected_H_0001_3ona,0.1088164301012502
relaxed_3ona_model_148_corrected_H_0001_3ona,0.0962675893245197
relaxed_3ona_model_149_corrected_H_0001_3ona,0.0858426077481659
relaxed_3ona_model_15_corrected_H_0001_3ona,0.1148796230382641
relaxed_3ona_model_150_corrected_H_0001_3ona,0.1092878344876536
relaxed_3ona_model_151_corrected_H_0001_3ona,0.1103953018770751
relaxed_3ona_model_152_corrected_H_0001_3ona,0.0719109018802812
relaxed_3ona_model_153_corrected_H_0001_3ona,0.1348051056179293
relaxed_3ona_model_154_corrected_H_0001_3ona,0.1203750673321582
relaxed_3ona_model_155_corrected_H_0001_3ona,0.1087768539044047
relaxed_3ona_model_156_corrected_H_0001_3ona,0.0627290333219002
relaxed_3ona_model_157_corrected_H_0001_3ona,0.122297155823803
relaxed_3ona_model_158_corrected_H_0001_3ona,0.0802930792322985
